Index,Latitude,Longitude,2018,2019
872,22.97557,71.80919,132,141
873,22.97557,71.88882,58,62
874,22.97557,71.96844,176,199
875,22.97557,72.04807,145,167
876,22.97557,72.12769,233,223
877,22.97557,72.20732,228,224
878,22.97557,72.28694,177,185
879,22.97557,72.36657,209,222
880,22.97557,72.44619,143,141
881,22.97557,72.52582,46,48
882,22.97557,72.60544,29,30
883,22.97557,72.68507,166,178
884,22.97557,72.76469,227,241
885,22.97557,72.84432,181,193
886,22.97557,72.92394,225,174
887,22.97557,73.00357,172,145
888,22.97557,73.08319,199,160
889,22.97557,73.16282,249,195
890,22.97557,73.24244,184,206
891,22.97557,73.32207,127,103
892,22.97557,73.40169,104,125
893,22.97557,73.48132,127,126
894,22.97557,73.56094,89,111
895,22.97557,73.64057,85,109
896,22.97557,73.72019,87,109
897,22.97557,73.79982,86,90
898,22.97557,73.87944,79,84
899,22.97557,73.95907,8,6
900,22.97557,74.03869,2,0
901,22.97557,74.11832,4,2
902,22.97557,74.19794,0,2
903,22.97557,74.27757,0,0
904,22.89497,69.02231,0,0
905,22.89497,69.10194,2,0
906,22.89497,69.18156,40,25
907,22.89497,69.26119,83,83
908,22.89497,69.34081,113,117
909,22.89497,69.42044,130,146
910,22.89497,69.50006,46,27
911,22.89497,69.57969,54,54
912,22.89497,69.65931,29,13
913,22.89497,69.73894,37,29
914,22.89497,69.81856,6,1
915,22.89497,69.89819,3,0
916,22.89497,69.97781,11,5
917,22.89497,70.05744,6,1
918,22.89497,70.45556,17,11
919,22.89497,70.53519,61,99
920,22.89497,70.61481,320,397
921,22.89497,70.69444,436,571
922,22.89497,70.77406,382,508
923,22.89497,70.85369,267,326
924,22.89497,70.93331,250,287
925,22.89497,71.01294,106,103
926,22.89497,71.09256,115,125
927,22.89497,71.17219,110,122
928,22.89497,71.25181,123,134
929,22.89497,71.33144,418,595
930,22.89497,71.41106,335,445
931,22.89497,71.49069,242,297
932,22.89497,71.57031,339,396
933,22.89497,71.64994,128,146
934,22.89497,71.72956,307,378
935,22.89497,71.80919,166,183
936,22.89497,71.88882,176,195
937,22.89497,71.96844,53,64
938,22.89497,72.04807,138,148
939,22.89497,72.12769,231,236
940,22.89497,72.20732,213,231
941,22.89497,72.28694,208,232
942,22.89497,72.36657,222,256
943,22.89497,72.44619,163,169
944,22.89497,72.52582,158,163
945,22.89497,72.60544,192,189
946,22.89497,72.68507,230,163
947,22.89497,72.76469,193,213
948,22.89497,72.84432,201,164
949,22.89497,72.92394,286,218
950,22.89497,73.00357,183,157
951,22.89497,73.08319,177,204
952,22.89497,73.16282,171,203
953,22.89497,73.24244,180,210
954,22.89497,73.32207,194,160
955,22.89497,73.40169,127,125
956,22.89497,73.48132,101,110
957,22.89497,73.56094,67,72
958,22.89497,73.64057,69,91
959,22.89497,73.72019,85,94
960,22.89497,73.79982,95,105
961,22.89497,73.87944,39,45
962,22.89497,73.95907,22,21
963,22.89497,74.03869,10,8
964,22.89497,74.11832,5,4
965,22.89497,74.19794,3,0
966,22.89497,74.27757,8,6
967,22.89497,74.35719,6,4
968,22.89497,74.43682,11,9
969,22.81437,69.10194,0,0
970,22.81437,69.18156,1,0
971,22.81437,69.26119,15,4
972,22.81437,69.34081,27,20
973,22.81437,69.42044,64,59
974,22.81437,69.50006,34,27
975,22.81437,69.57969,8,13
976,22.81437,69.65931,13,4
977,22.81437,69.73894,12,5
978,22.81437,69.81856,0,0
979,22.81437,70.37594,14,7
980,22.81437,70.45556,61,101
981,22.81437,70.53519,190,328
982,22.81437,70.61481,157,272
983,22.81437,70.69444,321,407
984,22.81437,70.77406,215,253
985,22.81437,70.85369,67,66
986,22.81437,70.93331,52,53
987,22.81437,71.01294,117,138
988,22.81437,71.09256,120,143
989,22.81437,71.17219,71,78
990,22.81437,71.25181,127,151
991,22.81437,71.33144,259,357
992,22.81437,71.41106,173,219
993,22.81437,71.49069,170,213
994,22.81437,71.57031,169,206
995,22.81437,71.64994,198,241
996,22.81437,71.72956,267,311
997,22.81437,71.80919,129,149
998,22.81437,71.88882,329,389
999,22.81437,71.96844,194,240
1000,22.81437,72.04807,36,41
1001,22.81437,72.12769,214,236
1002,22.81437,72.20732,243,274
1003,22.81437,72.28694,213,243
1004,22.81437,72.36657,179,194
1005,22.81437,72.44619,191,204
1006,22.81437,72.52582,154,171
1007,22.81437,72.60544,179,142
1008,22.81437,72.68507,176,146
1009,22.81437,72.76469,202,161
1010,22.81437,72.84432,256,189
1011,22.81437,72.92394,236,186
1012,22.81437,73.00357,191,164
1013,22.81437,73.08319,251,185
1014,22.81437,73.16282,196,212
1015,22.81437,73.24244,209,174
1016,22.81437,73.32207,210,174
1017,22.81437,73.40169,87,95
1018,22.81437,73.48132,99,123
1019,22.81437,73.56094,58,66
1020,22.81437,73.64057,101,124
1021,22.81437,73.72019,85,89
1022,22.81437,73.79982,64,83
1023,22.81437,73.87944,36,41
1024,22.81437,73.95907,23,26
1025,22.81437,74.03869,13,15
1026,22.81437,74.11832,4,7
1027,22.81437,74.19794,6,4
1028,22.81437,74.27757,12,8
1029,22.81437,74.35719,13,10
1030,22.81437,74.43682,13,11
1031,22.73377,69.57969,0,0
1032,22.73377,69.65931,0,0
1033,22.73377,70.29631,28,22
1034,22.73377,70.37594,26,28
1035,22.73377,70.45556,110,158
1036,22.73377,70.53519,175,287
1037,22.73377,70.61481,123,197
1038,22.73377,70.69444,219,245
1039,22.73377,70.77406,265,315
1040,22.73377,70.85369,161,181
1041,22.73377,70.93331,47,51
1042,22.73377,71.01294,91,110
1043,22.73377,71.09256,63,69
1044,22.73377,71.17219,124,128
1045,22.73377,71.25181,143,164
1046,22.73377,71.33144,144,168
1047,22.73377,71.41106,159,187
1048,22.73377,71.49069,147,181
1049,22.73377,71.57031,231,275
1050,22.73377,71.64994,159,189
1051,22.73377,71.72956,363,420
1052,22.73377,71.80919,160,180
1053,22.73377,71.88882,281,325
1054,22.73377,71.96844,187,217
1055,22.73377,72.04807,14,16
1056,22.73377,72.12769,114,117
1057,22.73377,72.20732,155,155
1058,22.73377,72.28694,113,118
1059,22.73377,72.36657,198,214
1060,22.73377,72.44619,189,209
1061,22.73377,72.52582,137,157
1062,22.73377,72.60544,165,139
1063,22.73377,72.68507,209,165
1064,22.73377,72.76469,205,160
1065,22.73377,72.84432,149,177
1066,22.73377,72.92394,200,168
1067,22.73377,73.00357,206,173
1068,22.73377,73.08319,160,196
1069,22.73377,73.16282,113,85
1070,22.73377,73.24244,188,205
1071,22.73377,73.32207,287,349
1072,22.73377,73.40169,172,166
1073,22.73377,73.48132,122,146
1074,22.73377,73.56094,93,102
1075,22.73377,73.64057,60,68
1076,22.73377,73.72019,63,68
1077,22.73377,73.79982,103,106
1078,22.73377,73.87944,25,28
1079,22.73377,73.95907,15,11
1080,22.73377,74.03869,25,24
1081,22.73377,74.11832,10,12
1082,22.73377,74.19794,21,23
1083,22.73377,74.27757,6,8
1084,22.73377,74.35719,10,8
1085,22.73377,74.43682,4,1
1086,22.65317,70.21669,14,12
1087,22.65317,70.29631,78,113
1088,22.65317,70.37594,113,165
1089,22.65317,70.45556,107,152
1090,22.65317,70.53519,211,373
1091,22.65317,70.61481,193,224
1092,22.65317,70.69444,253,299
1093,22.65317,70.77406,269,319
1094,22.65317,70.85369,256,304
1095,22.65317,70.93331,96,111
1096,22.65317,71.01294,116,142
1097,22.65317,71.09256,97,115
1098,22.65317,71.17219,216,241
1099,22.65317,71.25181,187,219
1100,22.65317,71.33144,332,380
1101,22.65317,71.41106,187,213
1102,22.65317,71.49069,151,169
1103,22.65317,71.57031,306,354
1104,22.65317,71.64994,239,294
1105,22.65317,71.72956,85,89
1106,22.65317,71.80919,166,166
1107,22.65317,71.88882,199,235
1108,22.65317,71.96844,369,418
1109,22.65317,72.04807,67,65
1110,22.65317,72.12769,66,75
1111,22.65317,72.20732,143,151
1112,22.65317,72.28694,184,192
1113,22.65317,72.36657,210,239
1114,22.65317,72.44619,223,264
1115,22.65317,72.52582,170,187
1116,22.65317,72.60544,176,196
1117,22.65317,72.68507,254,193
1118,22.65317,72.76469,205,249
1119,22.65317,72.84432,148,182
1120,22.65317,72.92394,220,178
1121,22.65317,73.00357,175,153
1122,22.65317,73.08319,256,224
1123,22.65317,73.16282,188,130
1124,22.65317,73.24244,136,150
1125,22.65317,73.32207,188,213
1126,22.65317,73.40169,148,158
1127,22.65317,73.48132,126,154
1128,22.65317,73.56094,97,116
1129,22.65317,73.64057,62,81
1130,22.65317,73.72019,57,77
1131,22.65317,73.79982,86,106
1132,22.65317,73.87944,22,28
1133,22.65317,73.95907,30,31
1134,22.65317,74.03869,34,36
1135,22.65317,74.11832,13,11
1136,22.65317,74.19794,9,6
1137,22.65317,74.27757,3,5
1138,22.65317,74.35719,5,2
1139,22.65317,74.43682,2,0
1140,22.57257,70.13706,15,14
1141,22.57257,70.21669,82,116
1142,22.57257,70.29631,142,281
1143,22.57257,70.37594,138,227
1144,22.57257,70.45556,65,111
1145,22.57257,70.53519,112,177
1146,22.57257,70.61481,179,330
1147,22.57257,70.69444,354,458
1148,22.57257,70.77406,260,296
1149,22.57257,70.85369,205,237
1150,22.57257,70.93331,96,115
1151,22.57257,71.01294,122,157
1152,22.57257,71.09256,89,104
1153,22.57257,71.17219,174,174
1154,22.57257,71.25181,171,105
1155,22.57257,71.33144,201,235
1156,22.57257,71.41106,179,199
1157,22.57257,71.49069,170,182
1158,22.57257,71.57031,220,252
1159,22.57257,71.64994,259,304
1160,22.57257,71.72956,201,214
1161,22.57257,71.80919,287,296
1162,22.57257,71.88882,162,166
1163,22.57257,71.96844,236,234
1164,22.57257,72.04807,76,80
1165,22.57257,72.12769,56,79
1166,22.57257,72.20732,166,160
1167,22.57257,72.28694,168,169
1168,22.57257,72.36657,200,227
1169,22.57257,72.44619,200,248
1170,22.57257,72.52582,205,242
1171,22.57257,72.60544,157,194
1172,22.57257,72.68507,242,285
1173,22.57257,72.76469,179,170
1174,22.57257,72.84432,252,189
1175,22.57257,72.92394,111,150
1176,22.57257,73.00357,175,160
1177,22.57257,73.08319,165,153
1178,22.57257,73.16282,175,227
1179,22.57257,73.24244,298,395
1180,22.57257,73.32207,226,276
1181,22.57257,73.40169,122,163
1182,22.57257,73.48132,107,116
1183,22.57257,73.56094,108,128
1184,22.57257,73.64057,128,134
1185,22.57257,73.72019,88,107
1186,22.57257,73.79982,132,164
1187,22.57257,73.87944,23,29
1188,22.57257,73.95907,11,13
1189,22.57257,74.03869,13,13
1190,22.57257,74.11832,4,3
1191,22.57257,74.19794,2,1
1192,22.57257,74.27757,1,0
1193,22.49197,69.89819,0,8
1194,22.49197,69.97781,18,12
1195,22.49197,70.05744,28,20
1196,22.49197,70.13706,98,141
1197,22.49197,70.21669,124,211
1198,22.49197,70.29631,103,171
1199,22.49197,70.37594,105,152
1200,22.49197,70.45556,85,133
1201,22.49197,70.53519,99,162
1202,22.49197,70.61481,139,271
1203,22.49197,70.69444,250,298
1204,22.49197,70.77406,236,282
1205,22.49197,70.85369,101,155
1206,22.49197,70.93331,109,132
1207,22.49197,71.01294,38,43
1208,22.49197,71.09256,28,32
1209,22.49197,71.17219,117,124
1210,22.49197,71.25181,193,223
1211,22.49197,71.33144,189,194
1212,22.49197,71.41106,279,300
1213,22.49197,71.49069,182,232
1214,22.49197,71.57031,340,438
1215,22.49197,71.64994,290,406
1216,22.49197,71.72956,278,383
1217,22.49197,71.80919,297,343
1218,22.49197,71.88882,62,67
1219,22.49197,71.96844,90,53
1220,22.49197,72.04807,10,13
1221,22.49197,72.12769,25,25
1222,22.49197,72.20732,114,114
1223,22.49197,72.28694,207,219
1224,22.49197,72.36657,214,250
1225,22.49197,72.44619,276,196
1226,22.49197,72.52582,116,99
1227,22.49197,72.60544,170,208
1228,22.49197,72.68507,211,270
1229,22.49197,72.76469,164,153
1230,22.49197,72.84432,146,140
1231,22.49197,72.92394,164,150
1232,22.49197,73.00357,257,313
1233,22.49197,73.08319,109,150
1234,22.49197,73.16282,265,350
1235,22.49197,73.24244,210,282
1236,22.49197,73.32207,166,211
1237,22.49197,73.40169,163,197
1238,22.49197,73.48132,48,71
1239,22.49197,73.56094,84,91
1240,22.49197,73.64057,123,130
1241,22.49197,73.72019,217,234
1242,22.49197,73.79982,224,251
1243,22.49197,73.87944,13,24
1244,22.49197,73.95907,22,28
1245,22.49197,74.03869,14,12
1246,22.49197,74.11832,4,3
1247,22.41137,69.02231,0,2
1248,22.41137,69.10194,0,2
1249,22.41137,69.65931,0,8
1250,22.41137,69.73894,0,9
1251,22.41137,69.81856,0,8
1252,22.41137,69.89819,1,11
1253,22.41137,69.97781,40,44
1254,22.41137,70.05744,69,87
1255,22.41137,70.13706,134,201
1256,22.41137,70.21669,99,166
1257,22.41137,70.29631,119,217
1258,22.41137,70.37594,137,252
1259,22.41137,70.45556,97,155
1260,22.41137,70.53519,95,150
1261,22.41137,70.61481,95,144
1262,22.41137,70.69444,91,138
1263,22.41137,70.77406,110,185
1264,22.41137,70.85369,85,124
1265,22.41137,70.93331,65,93
1266,22.41137,71.01294,27,29
1267,22.41137,71.09256,159,152
1268,22.41137,71.17219,338,374
1269,22.41137,71.25181,155,170
1270,22.41137,71.33144,247,263
1271,22.41137,71.41106,328,421
1272,22.41137,71.49069,293,379
1273,22.41137,71.57031,315,405
1274,22.41137,71.64994,301,447
1275,22.41137,71.72956,257,345
1276,22.41137,71.80919,131,142
1277,22.41137,71.88882,33,32
1278,22.41137,71.96844,44,47
1279,22.41137,72.04807,3,3
1280,22.41137,72.12769,117,117
1281,22.41137,72.20732,124,126
1282,22.41137,72.28694,77,89
1283,22.41137,72.36657,58,64
1284,22.41137,72.44619,192,146
1285,22.41137,72.52582,123,176
1286,22.41137,72.60544,131,131
1287,22.41137,72.68507,275,397
1288,22.41137,72.76469,347,309
1289,22.41137,72.84432,270,371
1290,22.41137,72.92394,297,408
1291,22.41137,73.00357,207,221
1292,22.41137,73.08319,117,137
1293,22.41137,73.16282,158,171
1294,22.41137,73.24244,0,8
1295,22.41137,73.32207,55,79
1296,22.41137,73.40169,87,113
1297,22.41137,73.48132,41,59
1298,22.41137,73.56094,19,21
1299,22.41137,73.64057,11,11
1300,22.41137,73.72019,129,146
1301,22.41137,73.79982,344,465
1302,22.41137,73.87944,243,286
1303,22.41137,73.95907,153,176
1304,22.41137,74.03869,25,34
1305,22.41137,74.11832,23,23
1306,22.41137,74.19794,1,0
1307,22.33077,69.02231,3,16
1308,22.33077,69.10194,0,9
1309,22.33077,69.18156,0,2
1310,22.33077,69.26119,1,2
1311,22.33077,69.34081,2,3
1312,22.33077,69.42044,1,5
1313,22.33077,69.50006,2,6
1314,22.33077,69.57969,1,6
1315,22.33077,69.65931,0,5
1316,22.33077,69.73894,0,8
1317,22.33077,69.81856,0,9
1318,22.33077,69.89819,21,24
1319,22.33077,69.97781,65,81
1320,22.33077,70.05744,133,254
1321,22.33077,70.13706,181,316
1322,22.33077,70.21669,192,334
1323,22.33077,70.29631,95,148
1324,22.33077,70.37594,144,247
1325,22.33077,70.45556,107,178
1326,22.33077,70.53519,127,229
1327,22.33077,70.61481,101,170
1328,22.33077,70.69444,76,122
1329,22.33077,70.77406,50,66
1330,22.33077,70.85369,55,83
1331,22.33077,70.93331,122,203
1332,22.33077,71.01294,59,78
1333,22.33077,71.09256,68,63
1334,22.33077,71.17219,298,311
1335,22.33077,71.25181,257,270
1336,22.33077,71.33144,144,162
1337,22.33077,71.41106,189,193
1338,22.33077,71.49069,228,245
1339,22.33077,71.57031,154,178
1340,22.33077,71.64994,120,157
1341,22.33077,71.72956,199,277
1342,22.33077,71.80919,139,192
1343,22.33077,71.88882,159,190
1344,22.33077,71.96844,113,126
1345,22.33077,72.04807,16,13
1346,22.33077,72.12769,229,240
1347,22.33077,72.20732,76,83
1348,22.33077,72.28694,24,19
1349,22.33077,72.36657,10,8
1350,22.33077,72.44619,84,96
1351,22.33077,72.52582,79,89
1352,22.33077,72.60544,69,50
1353,22.33077,72.68507,302,235
1354,22.33077,72.76469,316,270
1355,22.33077,72.84432,285,254
1356,22.33077,72.92394,240,328
1357,22.33077,73.00357,335,287
1358,22.33077,73.08319,188,227
1359,22.33077,73.16282,49,63
1360,22.33077,73.24244,17,23
1361,22.33077,73.32207,84,101
1362,22.33077,73.40169,94,116
1363,22.33077,73.48132,48,64
1364,22.33077,73.56094,74,103
1365,22.33077,73.64057,50,62
1366,22.33077,73.72019,113,140
1367,22.33077,73.79982,262,354
1368,22.33077,73.87944,217,276
1369,22.33077,73.95907,231,227
1370,22.33077,74.03869,19,25
1371,22.33077,74.11832,0,2
1372,22.33077,74.19794,1,0
1373,22.25017,69.02231,0,7
1374,22.25017,69.10194,0,4
1375,22.25017,69.18156,0,2
1376,22.25017,69.26119,1,13
1377,22.25017,69.34081,9,21
1378,22.25017,69.42044,33,66
1379,22.25017,69.50006,22,42
1380,22.25017,69.57969,2,14
1381,22.25017,69.65931,0,9
1382,22.25017,69.73894,0,13
1383,22.25017,69.81856,28,25
1384,22.25017,69.89819,80,113
1385,22.25017,69.97781,87,126
1386,22.25017,70.05744,72,100
1387,22.25017,70.13706,85,133
1388,22.25017,70.21669,92,143
1389,22.25017,70.29631,100,162
1390,22.25017,70.37594,101,169
1391,22.25017,70.45556,124,210
1392,22.25017,70.53519,93,139
1393,22.25017,70.61481,65,101
1394,22.25017,70.69444,33,39
1395,22.25017,70.77406,47,56
1396,22.25017,70.85369,50,64
1397,22.25017,70.93331,82,129
1398,22.25017,71.01294,83,128
1399,22.25017,71.09256,59,82
1400,22.25017,71.17219,197,207
1401,22.25017,71.25181,72,103
1402,22.25017,71.33144,69,96
1403,22.25017,71.41106,100,125
1404,22.25017,71.49069,106,146
1405,22.25017,71.57031,132,159
1406,22.25017,71.64994,115,147
1407,22.25017,71.72956,187,271
1408,22.25017,71.80919,133,168
1409,22.25017,71.88882,181,203
1410,22.25017,71.96844,127,161
1411,22.25017,72.04807,80,103
1412,22.25017,72.12769,195,195
1413,22.25017,72.20732,56,61
1414,22.25017,72.28694,9,8
1415,22.25017,72.36657,0,0
1416,22.25017,72.44619,8,3
1417,22.25017,72.52582,0,0
1418,22.25017,72.60544,51,56
1419,22.25017,72.68507,43,61
1420,22.25017,72.76469,134,173
1421,22.25017,72.84432,166,188
1422,22.25017,72.92394,153,199
1423,22.25017,73.00357,198,266
1424,22.25017,73.08319,252,324
1425,22.25017,73.16282,129,136
1426,22.25017,73.24244,115,137
1427,22.25017,73.32207,206,249
1428,22.25017,73.40169,195,241
1429,22.25017,73.48132,180,215
1430,22.25017,73.56094,234,282
1431,22.25017,73.64057,378,304
1432,22.25017,73.72019,240,302
1433,22.25017,73.79982,325,383
1434,22.25017,73.87944,266,328
1435,22.25017,73.95907,126,154
1436,22.25017,74.03869,56,67
1437,22.25017,74.11832,13,19
1438,22.16957,69.18156,3,4
1439,22.16957,69.26119,22,41
1440,22.16957,69.34081,48,95
1441,22.16957,69.42044,70,128
1442,22.16957,69.50006,52,90
1443,22.16957,69.57969,56,113
1444,22.16957,69.65931,31,58
1445,22.16957,69.73894,16,33
1446,22.16957,69.81856,5,19
1447,22.16957,69.89819,38,45
1448,22.16957,69.97781,43,55
1449,22.16957,70.05744,42,53
1450,22.16957,70.13706,44,54
1451,22.16957,70.21669,32,39
1452,22.16957,70.29631,59,80
1453,22.16957,70.37594,98,160
1454,22.16957,70.45556,120,209
1455,22.16957,70.53519,97,148
1456,22.16957,70.61481,85,125
1457,22.16957,70.69444,73,115
1458,22.16957,70.77406,62,88
1459,22.16957,70.85369,44,62
1460,22.16957,70.93331,64,111
1461,22.16957,71.01294,150,260
1462,22.16957,71.09256,87,126
1463,22.16957,71.17219,78,125
1464,22.16957,71.25181,67,98
1465,22.16957,71.33144,46,60
1466,22.16957,71.41106,79,115
1467,22.16957,71.49069,115,151
1468,22.16957,71.57031,75,107
1469,22.16957,71.64994,97,137
1470,22.16957,71.72956,114,161
1471,22.16957,71.80919,114,149
1472,22.16957,71.88882,124,155
1473,22.16957,71.96844,134,174
1474,22.16957,72.04807,221,294
1475,22.16957,72.12769,131,176
1476,22.16957,72.20732,67,79
1477,22.16957,72.52582,0,3
1478,22.16957,72.60544,204,210
1479,22.16957,72.68507,153,147
1480,22.16957,72.76469,95,118
1481,22.16957,72.84432,240,221
1482,22.16957,72.92394,282,385
1483,22.16957,73.00357,295,381
1484,22.16957,73.08319,299,439
1485,22.16957,73.16282,181,226
1486,22.16957,73.24244,162,194
1487,22.16957,73.32207,174,191
1488,22.16957,73.40169,223,293
1489,22.16957,73.48132,200,262
1490,22.16957,73.56094,209,277
1491,22.16957,73.64057,316,388
1492,22.16957,73.72019,290,356
1493,22.16957,73.79982,335,320
1494,22.16957,73.87944,272,310
1495,22.16957,73.95907,239,262
1496,22.16957,74.03869,201,219
1497,22.16957,74.11832,95,106
1498,22.16957,74.19794,0,0
1499,22.08897,69.18156,2,2
1500,22.08897,69.26119,20,38
1501,22.08897,69.34081,72,135
1502,22.08897,69.42044,31,50
1503,22.08897,69.50006,41,70
1504,22.08897,69.57969,68,123
1505,22.08897,69.65931,41,83
1506,22.08897,69.73894,22,47
1507,22.08897,69.81856,15,36
1508,22.08897,69.89819,28,44
1509,22.08897,69.97781,22,18
1510,22.08897,70.05744,28,38
1511,22.08897,70.13706,66,95
1512,22.08897,70.21669,118,188
1513,22.08897,70.29631,59,91
1514,22.08897,70.37594,103,199
1515,22.08897,70.45556,167,290
1516,22.08897,70.53519,128,232
1517,22.08897,70.61481,85,131
1518,22.08897,70.69444,95,146
1519,22.08897,70.77406,88,133
1520,22.08897,70.85369,81,129
1521,22.08897,70.93331,65,114
1522,22.08897,71.01294,110,191
1523,22.08897,71.09256,74,123
1524,22.08897,71.17219,67,101
1525,22.08897,71.25181,65,94
1526,22.08897,71.33144,49,60
1527,22.08897,71.41106,26,28
1528,22.08897,71.49069,51,67
1529,22.08897,71.57031,82,107
1530,22.08897,71.64994,159,218
1531,22.08897,71.72956,150,215
1532,22.08897,71.80919,115,154
1533,22.08897,71.88882,107,132
1534,22.08897,71.96844,85,108
1535,22.08897,72.04807,112,172
1536,22.08897,72.12769,64,96
1537,22.08897,72.20732,23,22
1538,22.08897,72.52582,0,2
1539,22.08897,72.60544,137,143
1540,22.08897,72.68507,140,138
1541,22.08897,72.76469,160,223
1542,22.08897,72.84432,223,273
1543,22.08897,72.92394,247,337
1544,22.08897,73.00357,208,280
1545,22.08897,73.08319,199,262
1546,22.08897,73.16282,200,261
1547,22.08897,73.24244,246,303
1548,22.08897,73.32207,262,341
1549,22.08897,73.40169,226,305
1550,22.08897,73.48132,158,212
1551,22.08897,73.56094,226,243
1552,22.08897,73.64057,183,221
1553,22.08897,73.72019,259,265
1554,22.08897,73.79982,273,291
1555,22.08897,73.87944,190,213
1556,22.08897,73.95907,99,126
1557,22.08897,74.03869,61,82
1558,22.08897,74.11832,23,29
1559,22.08897,74.19794,0,6
1560,22.00837,69.18156,2,1
1561,22.00837,69.26119,15,37
1562,22.00837,69.34081,55,101
1563,22.00837,69.42044,48,82
1564,22.00837,69.50006,72,120
1565,22.00837,69.57969,43,76
1566,22.00837,69.65931,30,60
1567,22.00837,69.73894,27,57
1568,22.00837,69.81856,26,44
1569,22.00837,69.89819,59,98
1570,22.00837,69.97781,86,132
1571,22.00837,70.05744,89,133
1572,22.00837,70.13706,75,110
1573,22.00837,70.21669,31,43
1574,22.00837,70.29631,31,46
1575,22.00837,70.37594,78,125
1576,22.00837,70.45556,130,237
1577,22.00837,70.53519,68,113
1578,22.00837,70.61481,77,119
1579,22.00837,70.69444,74,118
1580,22.00837,70.77406,77,122
1581,22.00837,70.85369,168,303
1582,22.00837,70.93331,81,161
1583,22.00837,71.01294,108,199
1584,22.00837,71.09256,154,267
1585,22.00837,71.17219,72,117
1586,22.00837,71.25181,71,112
1587,22.00837,71.33144,44,84
1588,22.00837,71.41106,64,87
1589,22.00837,71.49069,61,92
1590,22.00837,71.57031,153,211
1591,22.00837,71.64994,131,167
1592,22.00837,71.72956,126,160
1593,22.00837,71.80919,181,240
1594,22.00837,71.88882,205,276
1595,22.00837,71.96844,127,171
1596,22.00837,72.04807,9,8
1597,22.00837,72.12769,28,34
1598,22.00837,72.20732,16,8
1599,22.00837,72.60544,0,8
1600,22.00837,72.68507,73,90
1601,22.00837,72.76469,93,120
1602,22.00837,72.84432,142,170
1603,22.00837,72.92394,207,270
1604,22.00837,73.00357,238,321
1605,22.00837,73.08319,221,298
1606,22.00837,73.16282,250,342
1607,22.00837,73.24244,306,444
1608,22.00837,73.32207,289,430
1609,22.00837,73.40169,230,297
1610,22.00837,73.48132,152,178
1611,22.00837,73.56094,139,158
1612,22.00837,73.64057,353,313
1613,22.00837,73.72019,195,198
1614,22.00837,73.79982,254,249
1615,22.00837,73.87944,74,87
1616,22.00837,73.95907,0,0
1617,22.00837,74.03869,0,0
1618,22.00837,74.11832,3,1
1619,22.00837,74.19794,1,0
1620,21.92777,69.26119,1,3
1621,21.92777,69.34081,23,60
1622,21.92777,69.42044,53,89
1623,21.92777,69.50006,75,146
1624,21.92777,69.57969,62,106
1625,21.92777,69.65931,41,76
1626,21.92777,69.73894,41,75
1627,21.92777,69.81856,71,123
1628,21.92777,69.89819,56,128
1629,21.92777,69.97781,187,369
1630,21.92777,70.05744,140,245
1631,21.92777,70.13706,105,184
1632,21.92777,70.21669,49,84
1633,21.92777,70.29631,43,75
1634,21.92777,70.37594,95,169
1635,21.92777,70.45556,131,238
1636,21.92777,70.53519,72,116
1637,21.92777,70.61481,86,128
1638,21.92777,70.69444,144,264
1639,21.92777,70.77406,65,113
1640,21.92777,70.85369,139,245
1641,21.92777,70.93331,106,200
1642,21.92777,71.01294,84,144
1643,21.92777,71.09256,96,146
1644,21.92777,71.17219,190,331
1645,21.92777,71.25181,116,195
1646,21.92777,71.33144,97,161
1647,21.92777,71.41106,61,112
1648,21.92777,71.49069,79,117
1649,21.92777,71.57031,109,147
1650,21.92777,71.64994,180,210
1651,21.92777,71.72956,219,300
1652,21.92777,71.80919,350,446
1653,21.92777,71.88882,243,311
1654,21.92777,71.96844,122,173
1655,21.92777,72.04807,20,22
1656,21.92777,72.12769,31,48
1657,21.92777,72.20732,3,8
1658,21.92777,72.60544,2,0
1659,21.92777,72.68507,59,80
1660,21.92777,72.76469,231,249
1661,21.92777,72.84432,245,302
1662,21.92777,72.92394,299,346
1663,21.92777,73.00357,270,278
1664,21.92777,73.08319,167,203
1665,21.92777,73.16282,280,395
1666,21.92777,73.24244,223,311
1667,21.92777,73.32207,223,317
1668,21.92777,73.40169,195,261
1669,21.92777,73.48132,306,274
1670,21.92777,73.56094,286,283
1671,21.92777,73.64057,242,235
1672,21.92777,73.72019,162,173
1673,21.92777,73.79982,88,106
1674,21.92777,73.87944,3,2
1675,21.84717,69.26119,2,0
1676,21.84717,69.34081,1,9
1677,21.84717,69.42044,16,43
1678,21.84717,69.50006,76,142
1679,21.84717,69.57969,61,170
1680,21.84717,69.65931,36,65
1681,21.84717,69.73894,0,8
1682,21.84717,69.81856,43,72
1683,21.84717,69.89819,74,121
1684,21.84717,69.97781,35,62
1685,21.84717,70.05744,32,68
1686,21.84717,70.13706,61,107
1687,21.84717,70.21669,119,233
1688,21.84717,70.29631,76,119
1689,21.84717,70.37594,62,106
1690,21.84717,70.45556,89,154
1691,21.84717,70.53519,60,104
1692,21.84717,70.61481,90,138
1693,21.84717,70.69444,121,218
1694,21.84717,70.77406,79,121
1695,21.84717,70.85369,77,136
1696,21.84717,70.93331,150,270
1697,21.84717,71.01294,122,224
1698,21.84717,71.09256,100,187
1699,21.84717,71.17219,232,394
1700,21.84717,71.25181,169,277
