Index,Latitude,Longitude,2018,2019
872,22.97557,71.80919,128,122
873,22.97557,71.88882,53,52
874,22.97557,71.96844,171,171
875,22.97557,72.04807,241,229
876,22.97557,72.12769,276,270
877,22.97557,72.20732,263,247
878,22.97557,72.28694,194,174
879,22.97557,72.36657,232,211
880,22.97557,72.44619,147,133
881,22.97557,72.52582,51,48
882,22.97557,72.60544,44,39
883,22.97557,72.68507,168,166
884,22.97557,72.76469,220,218
885,22.97557,72.84432,180,178
886,22.97557,72.92394,191,205
887,22.97557,73.00357,149,165
888,22.97557,73.08319,178,184
889,22.97557,73.16282,212,234
890,22.97557,73.24244,187,193
891,22.97557,73.32207,123,124
892,22.97557,73.40169,118,125
893,22.97557,73.48132,111,120
894,22.97557,73.56094,101,111
895,22.97557,73.64057,96,109
896,22.97557,73.72019,96,109
897,22.97557,73.79982,80,84
898,22.97557,73.87944,77,80
899,22.97557,73.95907,6,6
900,22.97557,74.03869,0,0
901,22.97557,74.11832,2,2
902,22.97557,74.19794,3,2
903,22.97557,74.27757,0,0
904,22.89497,69.02231,0,0
905,22.89497,69.10194,3,4
906,22.89497,69.18156,46,53
907,22.89497,69.26119,113,114
908,22.89497,69.34081,164,154
909,22.89497,69.42044,177,179
910,22.89497,69.50006,55,58
911,22.89497,69.57969,60,55
912,22.89497,69.65931,35,30
913,22.89497,69.73894,32,34
914,22.89497,69.81856,0,0
915,22.89497,69.89819,0,0
916,22.89497,69.97781,4,4
917,22.89497,70.05744,0,0
918,22.89497,70.45556,2,7
919,22.89497,70.53519,119,138
920,22.89497,70.61481,452,497
921,22.89497,70.69444,621,648
922,22.89497,70.77406,574,593
923,22.89497,70.85369,402,406
924,22.89497,70.93331,364,357
925,22.89497,71.01294,145,145
926,22.89497,71.09256,170,171
927,22.89497,71.17219,172,170
928,22.89497,71.25181,190,185
929,22.89497,71.33144,505,506
930,22.89497,71.41106,378,378
931,22.89497,71.49069,262,257
932,22.89497,71.57031,338,331
933,22.89497,71.64994,135,132
934,22.89497,71.72956,315,317
935,22.89497,71.80919,168,161
936,22.89497,71.88882,165,168
937,22.89497,71.96844,88,96
938,22.89497,72.04807,155,145
939,22.89497,72.12769,270,256
940,22.89497,72.20732,250,236
941,22.89497,72.28694,246,221
942,22.89497,72.36657,253,242
943,22.89497,72.44619,164,157
944,22.89497,72.52582,161,152
945,22.89497,72.60544,186,171
946,22.89497,72.68507,196,203
947,22.89497,72.76469,186,195
948,22.89497,72.84432,172,190
949,22.89497,72.92394,249,275
950,22.89497,73.00357,163,179
951,22.89497,73.08319,178,192
952,22.89497,73.16282,177,193
953,22.89497,73.24244,182,197
954,22.89497,73.32207,172,183
955,22.89497,73.40169,114,122
956,22.89497,73.48132,91,101
957,22.89497,73.56094,65,68
958,22.89497,73.64057,87,94
959,22.89497,73.72019,79,89
960,22.89497,73.79982,87,98
961,22.89497,73.87944,40,42
962,22.89497,73.95907,25,25
963,22.89497,74.03869,11,10
964,22.89497,74.11832,3,3
965,22.89497,74.19794,0,0
966,22.89497,74.27757,7,7
967,22.89497,74.35719,5,4
968,22.89497,74.43682,5,4
969,22.81437,69.10194,0,0
970,22.81437,69.18156,2,2
971,22.81437,69.26119,12,12
972,22.81437,69.34081,26,25
973,22.81437,69.42044,71,74
974,22.81437,69.50006,28,31
975,22.81437,69.57969,17,15
976,22.81437,69.65931,16,12
977,22.81437,69.73894,8,3
978,22.81437,69.81856,0,0
979,22.81437,70.37594,1,3
980,22.81437,70.45556,129,150
981,22.81437,70.53519,336,419
982,22.81437,70.61481,305,348
983,22.81437,70.69444,471,479
984,22.81437,70.77406,317,311
985,22.81437,70.85369,91,95
986,22.81437,70.93331,73,76
987,22.81437,71.01294,189,182
988,22.81437,71.09256,196,191
989,22.81437,71.17219,116,114
990,22.81437,71.25181,210,200
991,22.81437,71.33144,298,290
992,22.81437,71.41106,193,192
993,22.81437,71.49069,185,191
994,22.81437,71.57031,182,183
995,22.81437,71.64994,206,206
996,22.81437,71.72956,270,262
997,22.81437,71.80919,133,135
998,22.81437,71.88882,321,326
999,22.81437,71.96844,215,215
1000,22.81437,72.04807,48,45
1001,22.81437,72.12769,249,225
1002,22.81437,72.20732,308,293
1003,22.81437,72.28694,260,233
1004,22.81437,72.36657,202,185
1005,22.81437,72.44619,211,191
1006,22.81437,72.52582,160,162
1007,22.81437,72.60544,157,166
1008,22.81437,72.68507,153,168
1009,22.81437,72.76469,181,186
1010,22.81437,72.84432,221,238
1011,22.81437,72.92394,209,230
1012,22.81437,73.00357,167,189
1013,22.81437,73.08319,220,220
1014,22.81437,73.16282,192,196
1015,22.81437,73.24244,179,204
1016,22.81437,73.32207,181,204
1017,22.81437,73.40169,81,88
1018,22.81437,73.48132,108,121
1019,22.81437,73.56094,55,62
1020,22.81437,73.64057,108,122
1021,22.81437,73.72019,84,85
1022,22.81437,73.79982,80,86
1023,22.81437,73.87944,37,37
1024,22.81437,73.95907,33,33
1025,22.81437,74.03869,22,21
1026,22.81437,74.11832,9,8
1027,22.81437,74.19794,4,4
1028,22.81437,74.27757,12,13
1029,22.81437,74.35719,13,14
1030,22.81437,74.43682,7,6
1031,22.73377,69.57969,0,0
1032,22.73377,69.65931,0,0
1033,22.73377,70.29631,21,24
1034,22.73377,70.37594,31,42
1035,22.73377,70.45556,227,248
1036,22.73377,70.53519,316,372
1037,22.73377,70.61481,248,281
1038,22.73377,70.69444,303,301
1039,22.73377,70.77406,385,395
1040,22.73377,70.85369,238,234
1041,22.73377,70.93331,73,71
1042,22.73377,71.01294,153,148
1043,22.73377,71.09256,104,101
1044,22.73377,71.17219,114,110
1045,22.73377,71.25181,144,145
1046,22.73377,71.33144,151,149
1047,22.73377,71.41106,167,164
1048,22.73377,71.49069,156,164
1049,22.73377,71.57031,235,232
1050,22.73377,71.64994,168,169
1051,22.73377,71.72956,339,347
1052,22.73377,71.80919,162,160
1053,22.73377,71.88882,283,272
1054,22.73377,71.96844,192,186
1055,22.73377,72.04807,19,19
1056,22.73377,72.12769,117,112
1057,22.73377,72.20732,161,145
1058,22.73377,72.28694,132,117
1059,22.73377,72.36657,227,202
1060,22.73377,72.44619,214,198
1061,22.73377,72.52582,145,151
1062,22.73377,72.60544,146,162
1063,22.73377,72.68507,189,198
1064,22.73377,72.76469,181,195
1065,22.73377,72.84432,157,171
1066,22.73377,72.92394,179,201
1067,22.73377,73.00357,182,206
1068,22.73377,73.08319,174,188
1069,22.73377,73.16282,147,166
1070,22.73377,73.24244,185,189
1071,22.73377,73.32207,334,355
1072,22.73377,73.40169,160,163
1073,22.73377,73.48132,136,142
1074,22.73377,73.56094,87,96
1075,22.73377,73.64057,57,64
1076,22.73377,73.72019,63,64
1077,22.73377,73.79982,97,98
1078,22.73377,73.87944,29,31
1079,22.73377,73.95907,16,16
1080,22.73377,74.03869,18,18
1081,22.73377,74.11832,16,16
1082,22.73377,74.19794,21,21
1083,22.73377,74.27757,9,9
1084,22.73377,74.35719,4,4
1085,22.73377,74.43682,0,0
1086,22.65317,70.21669,5,12
1087,22.65317,70.29631,148,166
1088,22.65317,70.37594,227,262
1089,22.65317,70.45556,213,225
1090,22.65317,70.53519,368,455
1091,22.65317,70.61481,247,270
1092,22.65317,70.69444,360,366
1093,22.65317,70.77406,388,381
1094,22.65317,70.85369,379,381
1095,22.65317,70.93331,154,151
1096,22.65317,71.01294,188,184
1097,22.65317,71.09256,160,155
1098,22.65317,71.17219,217,206
1099,22.65317,71.25181,192,190
1100,22.65317,71.33144,317,315
1101,22.65317,71.41106,189,185
1102,22.65317,71.49069,148,149
1103,22.65317,71.57031,295,294
1104,22.65317,71.64994,253,246
1105,22.65317,71.72956,87,85
1106,22.65317,71.80919,151,144
1107,22.65317,71.88882,210,199
1108,22.65317,71.96844,343,338
1109,22.65317,72.04807,61,59
1110,22.65317,72.12769,76,76
1111,22.65317,72.20732,145,142
1112,22.65317,72.28694,189,177
1113,22.65317,72.36657,250,228
1114,22.65317,72.44619,289,258
1115,22.65317,72.52582,185,177
1116,22.65317,72.60544,171,183
1117,22.65317,72.68507,226,240
1118,22.65317,72.76469,214,234
1119,22.65317,72.84432,157,174
1120,22.65317,72.92394,202,216
1121,22.65317,73.00357,236,262
1122,22.65317,73.08319,326,380
1123,22.65317,73.16282,203,226
1124,22.65317,73.24244,155,146
1125,22.65317,73.32207,217,200
1126,22.65317,73.40169,136,140
1127,22.65317,73.48132,137,147
1128,22.65317,73.56094,115,117
1129,22.65317,73.64057,81,85
1130,22.65317,73.72019,74,80
1131,22.65317,73.79982,106,109
1132,22.65317,73.87944,32,33
1133,22.65317,73.95907,24,24
1134,22.65317,74.03869,29,30
1135,22.65317,74.11832,15,15
1136,22.65317,74.19794,8,7
1137,22.65317,74.27757,6,5
1138,22.65317,74.35719,1,0
1139,22.65317,74.43682,0,0
1140,22.57257,70.13706,18,18
1141,22.57257,70.21669,161,173
1142,22.57257,70.29631,306,368
1143,22.57257,70.37594,270,314
1144,22.57257,70.45556,150,168
1145,22.57257,70.53519,219,265
1146,22.57257,70.61481,335,410
1147,22.57257,70.69444,518,537
1148,22.57257,70.77406,367,356
1149,22.57257,70.85369,299,292
1150,22.57257,70.93331,157,152
1151,22.57257,71.01294,198,201
1152,22.57257,71.09256,148,146
1153,22.57257,71.17219,152,147
1154,22.57257,71.25181,150,155
1155,22.57257,71.33144,204,201
1156,22.57257,71.41106,181,173
1157,22.57257,71.49069,164,160
1158,22.57257,71.57031,218,215
1159,22.57257,71.64994,263,252
1160,22.57257,71.72956,198,187
1161,22.57257,71.80919,259,251
1162,22.57257,71.88882,144,144
1163,22.57257,71.96844,203,202
1164,22.57257,72.04807,69,73
1165,22.57257,72.12769,107,110
1166,22.57257,72.20732,155,145
1167,22.57257,72.28694,179,158
1168,22.57257,72.36657,230,216
1169,22.57257,72.44619,229,237
1170,22.57257,72.52582,236,228
1171,22.57257,72.60544,170,188
1172,22.57257,72.68507,246,270
1173,22.57257,72.76469,269,309
1174,22.57257,72.84432,210,242
1175,22.57257,72.92394,135,151
1176,22.57257,73.00357,263,284
1177,22.57257,73.08319,238,272
1178,22.57257,73.16282,199,217
1179,22.57257,73.24244,379,394
1180,22.57257,73.32207,288,265
1181,22.57257,73.40169,142,159
1182,22.57257,73.48132,94,105
1183,22.57257,73.56094,126,127
1184,22.57257,73.64057,114,120
1185,22.57257,73.72019,111,110
1186,22.57257,73.79982,148,159
1187,22.57257,73.87944,30,32
1188,22.57257,73.95907,19,18
1189,22.57257,74.03869,19,18
1190,22.57257,74.11832,3,2
1191,22.57257,74.19794,1,1
1192,22.57257,74.27757,0,0
1193,22.49197,69.89819,0,0
1194,22.49197,69.97781,8,7
1195,22.49197,70.05744,25,25
1196,22.49197,70.13706,175,202
1197,22.49197,70.21669,268,305
1198,22.49197,70.29631,229,261
1199,22.49197,70.37594,217,239
1200,22.49197,70.45556,175,204
1201,22.49197,70.53519,197,255
1202,22.49197,70.61481,264,354
1203,22.49197,70.69444,343,351
1204,22.49197,70.77406,339,344
1205,22.49197,70.85369,235,245
1206,22.49197,70.93331,173,168
1207,22.49197,71.01294,56,57
1208,22.49197,71.09256,42,42
1209,22.49197,71.17219,98,105
1210,22.49197,71.25181,189,194
1211,22.49197,71.33144,175,166
1212,22.49197,71.41106,259,249
1213,22.49197,71.49069,196,199
1214,22.49197,71.57031,356,356
1215,22.49197,71.64994,344,330
1216,22.49197,71.72956,323,313
1217,22.49197,71.80919,289,279
1218,22.49197,71.88882,58,63
1219,22.49197,71.96844,86,90
1220,22.49197,72.04807,16,17
1221,22.49197,72.12769,31,31
1222,22.49197,72.20732,127,111
1223,22.49197,72.28694,199,202
1224,22.49197,72.36657,237,238
1225,22.49197,72.44619,244,285
1226,22.49197,72.52582,162,184
1227,22.49197,72.60544,182,196
1228,22.49197,72.68507,248,261
1229,22.49197,72.76469,248,279
1230,22.49197,72.84432,223,259
1231,22.49197,72.92394,220,261
1232,22.49197,73.00357,319,373
1233,22.49197,73.08319,160,190
1234,22.49197,73.16282,316,337
1235,22.49197,73.24244,255,270
1236,22.49197,73.32207,192,202
1237,22.49197,73.40169,161,190
1238,22.49197,73.48132,67,75
1239,22.49197,73.56094,77,83
1240,22.49197,73.64057,107,115
1241,22.49197,73.72019,203,214
1242,22.49197,73.79982,205,228
1243,22.49197,73.87944,21,24
1244,22.49197,73.95907,23,28
1245,22.49197,74.03869,18,18
1246,22.49197,74.11832,3,3
1247,22.41137,69.02231,0,0
1248,22.41137,69.10194,0,0
1249,22.41137,69.65931,0,0
1250,22.41137,69.73894,0,0
1251,22.41137,69.81856,1,0
1252,22.41137,69.89819,6,6
1253,22.41137,69.97781,69,70
1254,22.41137,70.05744,124,128
1255,22.41137,70.13706,257,303
1256,22.41137,70.21669,215,254
1257,22.41137,70.29631,259,303
1258,22.41137,70.37594,266,333
1259,22.41137,70.45556,188,252
1260,22.41137,70.53519,168,247
1261,22.41137,70.61481,158,240
1262,22.41137,70.69444,154,214
1263,22.41137,70.77406,222,279
1264,22.41137,70.85369,137,180
1265,22.41137,70.93331,124,140
1266,22.41137,71.01294,25,31
1267,22.41137,71.09256,135,131
1268,22.41137,71.17219,304,296
1269,22.41137,71.25181,152,152
1270,22.41137,71.33144,229,222
1271,22.41137,71.41106,343,347
1272,22.41137,71.49069,306,303
1273,22.41137,71.57031,339,330
1274,22.41137,71.64994,367,363
1275,22.41137,71.72956,295,288
1276,22.41137,71.80919,127,125
1277,22.41137,71.88882,50,48
1278,22.41137,71.96844,49,49
1279,22.41137,72.04807,2,2
1280,22.41137,72.12769,116,112
1281,22.41137,72.20732,122,120
1282,22.41137,72.28694,97,93
1283,22.41137,72.36657,55,61
1284,22.41137,72.44619,175,202
1285,22.41137,72.52582,191,231
1286,22.41137,72.60544,212,248
1287,22.41137,72.68507,341,375
1288,22.41137,72.76469,370,427
1289,22.41137,72.84432,315,357
1290,22.41137,72.92394,346,393
1291,22.41137,73.00357,313,369
1292,22.41137,73.08319,133,135
1293,22.41137,73.16282,159,159
1294,22.41137,73.24244,21,23
1295,22.41137,73.32207,71,82
1296,22.41137,73.40169,102,112
1297,22.41137,73.48132,57,61
1298,22.41137,73.56094,19,19
1299,22.41137,73.64057,10,10
1300,22.41137,73.72019,133,139
1301,22.41137,73.79982,444,479
1302,22.41137,73.87944,256,268
1303,22.41137,73.95907,138,159
1304,22.41137,74.03869,38,40
1305,22.41137,74.11832,39,35
1306,22.41137,74.19794,1,1
1307,22.33077,69.02231,13,19
1308,22.33077,69.10194,7,10
1309,22.33077,69.18156,0,0
1310,22.33077,69.26119,0,0
1311,22.33077,69.34081,0,0
1312,22.33077,69.42044,2,2
1313,22.33077,69.50006,3,3
1314,22.33077,69.57969,4,3
1315,22.33077,69.65931,1,1
1316,22.33077,69.73894,0,0
1317,22.33077,69.81856,3,3
1318,22.33077,69.89819,33,34
1319,22.33077,69.97781,125,124
1320,22.33077,70.05744,283,341
1321,22.33077,70.13706,334,404
1322,22.33077,70.21669,342,425
1323,22.33077,70.29631,211,237
1324,22.33077,70.37594,276,333
1325,22.33077,70.45556,221,270
1326,22.33077,70.53519,210,319
1327,22.33077,70.61481,169,265
1328,22.33077,70.69444,126,194
1329,22.33077,70.77406,73,98
1330,22.33077,70.85369,92,128
1331,22.33077,70.93331,186,299
1332,22.33077,71.01294,88,117
1333,22.33077,71.09256,56,55
1334,22.33077,71.17219,258,247
1335,22.33077,71.25181,234,224
1336,22.33077,71.33144,141,141
1337,22.33077,71.41106,176,169
1338,22.33077,71.49069,219,212
1339,22.33077,71.57031,243,226
1340,22.33077,71.64994,251,243
1341,22.33077,71.72956,378,375
1342,22.33077,71.80919,285,292
1343,22.33077,71.88882,247,237
1344,22.33077,71.96844,131,126
1345,22.33077,72.04807,22,23
1346,22.33077,72.12769,245,237
1347,22.33077,72.20732,91,85
1348,22.33077,72.28694,33,28
1349,22.33077,72.36657,9,11
1350,22.33077,72.44619,77,91
1351,22.33077,72.52582,68,87
1352,22.33077,72.60544,95,115
1353,22.33077,72.68507,252,302
1354,22.33077,72.76469,327,377
1355,22.33077,72.84432,293,332
1356,22.33077,72.92394,293,314
1357,22.33077,73.00357,334,402
1358,22.33077,73.08319,215,216
1359,22.33077,73.16282,68,67
1360,22.33077,73.24244,26,28
1361,22.33077,73.32207,102,102
1362,22.33077,73.40169,116,117
1363,22.33077,73.48132,66,68
1364,22.33077,73.56094,95,107
1365,22.33077,73.64057,50,60
1366,22.33077,73.72019,134,138
1367,22.33077,73.79982,339,341
1368,22.33077,73.87944,256,263
1369,22.33077,73.95907,204,205
1370,22.33077,74.03869,20,24
1371,22.33077,74.11832,7,5
1372,22.33077,74.19794,1,0
1373,22.25017,69.02231,2,4
1374,22.25017,69.10194,1,1
1375,22.25017,69.18156,0,0
1376,22.25017,69.26119,13,17
1377,22.25017,69.34081,23,26
1378,22.25017,69.42044,68,91
1379,22.25017,69.50006,41,55
1380,22.25017,69.57969,19,19
1381,22.25017,69.65931,8,7
1382,22.25017,69.73894,18,19
1383,22.25017,69.81856,34,38
1384,22.25017,69.89819,157,180
1385,22.25017,69.97781,174,197
1386,22.25017,70.05744,145,155
1387,22.25017,70.13706,187,217
1388,22.25017,70.21669,203,229
1389,22.25017,70.29631,232,265
1390,22.25017,70.37594,227,267
1391,22.25017,70.45556,267,303
1392,22.25017,70.53519,171,230
1393,22.25017,70.61481,109,150
1394,22.25017,70.69444,48,61
1395,22.25017,70.77406,59,83
1396,22.25017,70.85369,69,97
1397,22.25017,70.93331,145,218
1398,22.25017,71.01294,152,235
1399,22.25017,71.09256,102,124
1400,22.25017,71.17219,179,178
1401,22.25017,71.25181,149,162
1402,22.25017,71.33144,134,150
1403,22.25017,71.41106,158,158
1404,22.25017,71.49069,246,230
1405,22.25017,71.57031,278,242
1406,22.25017,71.64994,243,222
1407,22.25017,71.72956,371,370
1408,22.25017,71.80919,283,266
1409,22.25017,71.88882,280,254
1410,22.25017,71.96844,216,207
1411,22.25017,72.04807,139,134
1412,22.25017,72.12769,202,188
1413,22.25017,72.20732,72,64
1414,22.25017,72.28694,13,14
1415,22.25017,72.36657,1,1
1416,22.25017,72.44619,2,1
1417,22.25017,72.52582,1,1
1418,22.25017,72.60544,74,60
1419,22.25017,72.68507,59,65
1420,22.25017,72.76469,155,170
1421,22.25017,72.84432,170,177
1422,22.25017,72.92394,187,190
1423,22.25017,73.00357,244,251
1424,22.25017,73.08319,334,318
1425,22.25017,73.16282,194,176
1426,22.25017,73.24244,135,135
1427,22.25017,73.32207,243,242
1428,22.25017,73.40169,229,232
1429,22.25017,73.48132,197,202
1430,22.25017,73.56094,253,270
1431,22.25017,73.64057,314,335
1432,22.25017,73.72019,275,288
1433,22.25017,73.79982,353,358
1434,22.25017,73.87944,296,310
1435,22.25017,73.95907,148,152
1436,22.25017,74.03869,56,66
1437,22.25017,74.11832,22,25
1438,22.16957,69.18156,3,1
1439,22.16957,69.26119,40,53
1440,22.16957,69.34081,94,123
1441,22.16957,69.42044,124,164
1442,22.16957,69.50006,89,116
1443,22.16957,69.57969,105,155
1444,22.16957,69.65931,56,75
1445,22.16957,69.73894,28,38
1446,22.16957,69.81856,22,24
1447,22.16957,69.89819,64,69
1448,22.16957,69.97781,86,90
1449,22.16957,70.05744,78,84
1450,22.16957,70.13706,81,86
1451,22.16957,70.21669,67,65
1452,22.16957,70.29631,118,123
1453,22.16957,70.37594,222,259
1454,22.16957,70.45556,263,302
1455,22.16957,70.53519,215,247
1456,22.16957,70.61481,143,198
1457,22.16957,70.69444,120,180
1458,22.16957,70.77406,98,139
1459,22.16957,70.85369,75,98
1460,22.16957,70.93331,121,182
1461,22.16957,71.01294,219,356
1462,22.16957,71.09256,148,215
1463,22.16957,71.17219,159,196
1464,22.16957,71.25181,129,153
1465,22.16957,71.33144,77,95
1466,22.16957,71.41106,125,178
1467,22.16957,71.49069,216,261
1468,22.16957,71.57031,175,169
1469,22.16957,71.64994,231,226
1470,22.16957,71.72956,254,265
1471,22.16957,71.80919,250,240
1472,22.16957,71.88882,264,251
1473,22.16957,71.96844,285,283
1474,22.16957,72.04807,410,417
1475,22.16957,72.12769,217,218
1476,22.16957,72.20732,85,83
1477,22.16957,72.52582,11,9
1478,22.16957,72.60544,236,200
1479,22.16957,72.68507,143,134
1480,22.16957,72.76469,116,118
1481,22.16957,72.84432,233,235
1482,22.16957,72.92394,345,360
1483,22.16957,73.00357,379,357
1484,22.16957,73.08319,424,432
1485,22.16957,73.16282,233,221
1486,22.16957,73.24244,261,236
1487,22.16957,73.32207,254,228
1488,22.16957,73.40169,280,279
1489,22.16957,73.48132,249,252
1490,22.16957,73.56094,248,262
1491,22.16957,73.64057,338,355
1492,22.16957,73.72019,321,335
1493,22.16957,73.79982,276,302
1494,22.16957,73.87944,269,287
1495,22.16957,73.95907,237,241
1496,22.16957,74.03869,187,203
1497,22.16957,74.11832,94,102
1498,22.16957,74.19794,1,1
1499,22.08897,69.18156,0,0
1500,22.08897,69.26119,39,48
1501,22.08897,69.34081,124,171
1502,22.08897,69.42044,51,66
1503,22.08897,69.50006,69,90
1504,22.08897,69.57969,110,160
1505,22.08897,69.65931,80,111
1506,22.08897,69.73894,41,59
1507,22.08897,69.81856,33,43
1508,22.08897,69.89819,39,46
1509,22.08897,69.97781,25,28
1510,22.08897,70.05744,62,64
1511,22.08897,70.13706,152,151
1512,22.08897,70.21669,258,298
1513,22.08897,70.29631,128,146
1514,22.08897,70.37594,250,291
1515,22.08897,70.45556,313,381
1516,22.08897,70.53519,268,329
1517,22.08897,70.61481,163,236
1518,22.08897,70.69444,163,252
1519,22.08897,70.77406,150,231
1520,22.08897,70.85369,151,232
1521,22.08897,70.93331,134,215
1522,22.08897,71.01294,182,292
1523,22.08897,71.09256,138,212
1524,22.08897,71.17219,114,156
1525,22.08897,71.25181,103,145
1526,22.08897,71.33144,68,92
1527,22.08897,71.41106,40,49
1528,22.08897,71.49069,102,111
1529,22.08897,71.57031,189,171
1530,22.08897,71.64994,334,328
1531,22.08897,71.72956,316,322
1532,22.08897,71.80919,263,256
1533,22.08897,71.88882,175,166
1534,22.08897,71.96844,133,136
1535,22.08897,72.04807,186,197
1536,22.08897,72.12769,111,109
1537,22.08897,72.20732,29,30
1538,22.08897,72.52582,6,6
1539,22.08897,72.60544,117,131
1540,22.08897,72.68507,136,130
1541,22.08897,72.76469,320,279
1542,22.08897,72.84432,289,268
1543,22.08897,72.92394,318,321
1544,22.08897,73.00357,266,266
1545,22.08897,73.08319,263,253
1546,22.08897,73.16282,268,255
1547,22.08897,73.24244,327,294
1548,22.08897,73.32207,330,316
1549,22.08897,73.40169,351,316
1550,22.08897,73.48132,194,208
1551,22.08897,73.56094,205,228
1552,22.08897,73.64057,186,208
1553,22.08897,73.72019,226,238
1554,22.08897,73.79982,245,265
1555,22.08897,73.87944,177,193
1556,22.08897,73.95907,115,128
1557,22.08897,74.03869,82,88
1558,22.08897,74.11832,23,28
1559,22.08897,74.19794,5,8
1560,22.00837,69.18156,0,0
1561,22.00837,69.26119,30,45
1562,22.00837,69.34081,91,128
1563,22.00837,69.42044,79,105
1564,22.00837,69.50006,109,149
1565,22.00837,69.57969,70,96
1566,22.00837,69.65931,57,77
1567,22.00837,69.73894,55,73
1568,22.00837,69.81856,41,52
1569,22.00837,69.89819,143,160
1570,22.00837,69.97781,197,213
1571,22.00837,70.05744,202,220
1572,22.00837,70.13706,166,172
1573,22.00837,70.21669,71,74
1574,22.00837,70.29631,65,74
1575,22.00837,70.37594,158,227
1576,22.00837,70.45556,228,329
1577,22.00837,70.53519,136,178
1578,22.00837,70.61481,139,213
1579,22.00837,70.69444,136,208
1580,22.00837,70.77406,137,212
1581,22.00837,70.85369,240,398
1582,22.00837,70.93331,166,266
1583,22.00837,71.01294,188,303
1584,22.00837,71.09256,223,366
1585,22.00837,71.17219,145,195
1586,22.00837,71.25181,166,178
1587,22.00837,71.33144,88,95
1588,22.00837,71.41106,109,139
1589,22.00837,71.49069,144,148
1590,22.00837,71.57031,326,322
1591,22.00837,71.64994,286,273
1592,22.00837,71.72956,184,195
1593,22.00837,71.80919,276,292
1594,22.00837,71.88882,320,348
1595,22.00837,71.96844,171,173
1596,22.00837,72.04807,16,15
1597,22.00837,72.12769,29,29
1598,22.00837,72.20732,4,3
1599,22.00837,72.60544,23,24
1600,22.00837,72.68507,128,142
1601,22.00837,72.76469,121,123
1602,22.00837,72.84432,186,166
1603,22.00837,72.92394,281,260
1604,22.00837,73.00357,308,308
1605,22.00837,73.08319,284,288
1606,22.00837,73.16282,311,321
1607,22.00837,73.24244,405,420
1608,22.00837,73.32207,366,402
1609,22.00837,73.40169,308,289
1610,22.00837,73.48132,149,166
1611,22.00837,73.56094,136,145
1612,22.00837,73.64057,267,285
1613,22.00837,73.72019,174,180
1614,22.00837,73.79982,208,227
1615,22.00837,73.87944,74,85
1616,22.00837,73.95907,0,1
1617,22.00837,74.03869,0,0
1618,22.00837,74.11832,3,3
1619,22.00837,74.19794,0,0
1620,21.92777,69.26119,2,2
1621,21.92777,69.34081,57,81
1622,21.92777,69.42044,86,112
1623,21.92777,69.50006,133,185
1624,21.92777,69.57969,104,131
1625,21.92777,69.65931,80,102
1626,21.92777,69.73894,75,97
1627,21.92777,69.81856,108,152
1628,21.92777,69.89819,191,231
1629,21.92777,69.97781,393,468
1630,21.92777,70.05744,291,341
1631,21.92777,70.13706,224,278
1632,21.92777,70.21669,103,135
1633,21.92777,70.29631,84,117
1634,21.92777,70.37594,175,276
1635,21.92777,70.45556,203,335
1636,21.92777,70.53519,133,197
1637,21.92777,70.61481,154,236
1638,21.92777,70.69444,218,361
1639,21.92777,70.77406,134,201
1640,21.92777,70.85369,219,346
1641,21.92777,70.93331,187,304
1642,21.92777,71.01294,164,249
1643,21.92777,71.09256,213,253
1644,21.92777,71.17219,373,356
1645,21.92777,71.25181,243,207
1646,21.92777,71.33144,204,178
1647,21.92777,71.41106,144,130
1648,21.92777,71.49069,194,190
1649,21.92777,71.57031,257,250
1650,21.92777,71.64994,270,259
1651,21.92777,71.72956,332,372
1652,21.92777,71.80919,446,508
1653,21.92777,71.88882,339,374
1654,21.92777,71.96844,205,218
1655,21.92777,72.04807,26,28
1656,21.92777,72.12769,52,56
1657,21.92777,72.20732,8,8
1658,21.92777,72.60544,3,2
1659,21.92777,72.68507,83,85
1660,21.92777,72.76469,245,252
1661,21.92777,72.84432,319,333
1662,21.92777,72.92394,344,361
1663,21.92777,73.00357,288,276
1664,21.92777,73.08319,244,234
1665,21.92777,73.16282,349,365
1666,21.92777,73.24244,294,312
1667,21.92777,73.32207,268,292
1668,21.92777,73.40169,251,266
1669,21.92777,73.48132,233,252
1670,21.92777,73.56094,233,262
1671,21.92777,73.64057,203,215
1672,21.92777,73.72019,145,154
1673,21.92777,73.79982,93,105
1674,21.92777,73.87944,5,4
1675,21.84717,69.26119,1,0
1676,21.84717,69.34081,11,14
1677,21.84717,69.42044,43,49
1678,21.84717,69.50006,113,139
1679,21.84717,69.57969,151,187
1680,21.84717,69.65931,71,88
1681,21.84717,69.73894,8,10
1682,21.84717,69.81856,73,91
1683,21.84717,69.89819,173,213
1684,21.84717,69.97781,96,110
1685,21.84717,70.05744,102,124
1686,21.84717,70.13706,141,197
1687,21.84717,70.21669,204,330
1688,21.84717,70.29631,144,220
1689,21.84717,70.37594,129,196
1690,21.84717,70.45556,163,262
1691,21.84717,70.53519,120,173
1692,21.84717,70.61481,161,247
1693,21.84717,70.69444,202,323
1694,21.84717,70.77406,156,226
1695,21.84717,70.85369,159,243
1696,21.84717,70.93331,221,364
1697,21.84717,71.01294,221,324
1698,21.84717,71.09256,213,198
1699,21.84717,71.17219,471,404
1700,21.84717,71.25181,350,297
