Index,Latitude,Longitude,2018,2019
872,22.97557,71.80919,120,135
873,22.97557,71.88882,53,61
874,22.97557,71.96844,194,210
875,22.97557,72.04807,204,202
876,22.97557,72.12769,269,273
877,22.97557,72.20732,262,276
878,22.97557,72.28694,191,200
879,22.97557,72.36657,251,279
880,22.97557,72.44619,152,168
881,22.97557,72.52582,51,57
882,22.97557,72.60544,41,49
883,22.97557,72.68507,180,160
884,22.97557,72.76469,243,213
885,22.97557,72.84432,172,137
886,22.97557,72.92394,200,164
887,22.97557,73.00357,164,145
888,22.97557,73.08319,165,149
889,22.97557,73.16282,289,263
890,22.97557,73.24244,205,187
891,22.97557,73.32207,108,108
892,22.97557,73.40169,128,117
893,22.97557,73.48132,114,94
894,22.97557,73.56094,97,80
895,22.97557,73.64057,88,72
896,22.97557,73.72019,85,80
897,22.97557,73.79982,74,77
898,22.97557,73.87944,43,40
899,22.97557,73.95907,10,13
900,22.97557,74.03869,3,8
901,22.97557,74.11832,10,16
902,22.97557,74.19794,10,14
903,22.97557,74.27757,3,4
904,22.89497,69.02231,1,3
905,22.89497,69.10194,19,24
906,22.89497,69.18156,77,68
907,22.89497,69.26119,119,101
908,22.89497,69.34081,160,135
909,22.89497,69.42044,172,148
910,22.89497,69.50006,79,71
911,22.89497,69.57969,38,28
912,22.89497,69.65931,23,19
913,22.89497,69.73894,32,26
914,22.89497,69.81856,6,11
915,22.89497,69.89819,2,6
916,22.89497,69.97781,3,5
917,22.89497,70.05744,0,4
918,22.89497,70.45556,4,15
919,22.89497,70.53519,119,175
920,22.89497,70.61481,487,565
921,22.89497,70.69444,667,734
922,22.89497,70.77406,677,726
923,22.89497,70.85369,486,510
924,22.89497,70.93331,446,469
925,22.89497,71.01294,172,182
926,22.89497,71.09256,196,207
927,22.89497,71.17219,203,219
928,22.89497,71.25181,196,230
929,22.89497,71.33144,447,488
930,22.89497,71.41106,398,446
931,22.89497,71.49069,286,315
932,22.89497,71.57031,363,378
933,22.89497,71.64994,149,156
934,22.89497,71.72956,330,349
935,22.89497,71.80919,159,168
936,22.89497,71.88882,154,167
937,22.89497,71.96844,98,95
938,22.89497,72.04807,100,86
939,22.89497,72.12769,231,236
940,22.89497,72.20732,240,238
941,22.89497,72.28694,242,252
942,22.89497,72.36657,278,287
943,22.89497,72.44619,197,223
944,22.89497,72.52582,170,167
945,22.89497,72.60544,187,176
946,22.89497,72.68507,228,205
947,22.89497,72.76469,212,183
948,22.89497,72.84432,198,177
949,22.89497,72.92394,294,255
950,22.89497,73.00357,189,181
951,22.89497,73.08319,194,176
952,22.89497,73.16282,208,196
953,22.89497,73.24244,212,205
954,22.89497,73.32207,182,183
955,22.89497,73.40169,122,116
956,22.89497,73.48132,101,90
957,22.89497,73.56094,63,65
958,22.89497,73.64057,79,75
959,22.89497,73.72019,69,64
960,22.89497,73.79982,70,69
961,22.89497,73.87944,30,31
962,22.89497,73.95907,15,17
963,22.89497,74.03869,10,11
964,22.89497,74.11832,9,13
965,22.89497,74.19794,5,9
966,22.89497,74.27757,13,18
967,22.89497,74.35719,11,15
968,22.89497,74.43682,13,23
969,22.81437,69.10194,3,4
970,22.81437,69.18156,8,6
971,22.81437,69.26119,18,16
972,22.81437,69.34081,34,32
973,22.81437,69.42044,89,76
974,22.81437,69.50006,43,31
975,22.81437,69.57969,18,20
976,22.81437,69.65931,6,7
977,22.81437,69.73894,4,6
978,22.81437,69.81856,2,2
979,22.81437,70.37594,10,5
980,22.81437,70.45556,89,151
981,22.81437,70.53519,280,389
982,22.81437,70.61481,328,425
983,22.81437,70.69444,464,539
984,22.81437,70.77406,371,414
985,22.81437,70.85369,116,119
986,22.81437,70.93331,89,89
987,22.81437,71.01294,197,211
988,22.81437,71.09256,204,217
989,22.81437,71.17219,107,119
990,22.81437,71.25181,207,235
991,22.81437,71.33144,292,333
992,22.81437,71.41106,207,245
993,22.81437,71.49069,174,183
994,22.81437,71.57031,197,219
995,22.81437,71.64994,236,254
996,22.81437,71.72956,289,310
997,22.81437,71.80919,134,149
998,22.81437,71.88882,303,310
999,22.81437,71.96844,205,213
1000,22.81437,72.04807,34,31
1001,22.81437,72.12769,222,233
1002,22.81437,72.20732,296,287
1003,22.81437,72.28694,243,247
1004,22.81437,72.36657,196,209
1005,22.81437,72.44619,221,242
1006,22.81437,72.52582,179,184
1007,22.81437,72.60544,180,178
1008,22.81437,72.68507,177,164
1009,22.81437,72.76469,181,174
1010,22.81437,72.84432,264,251
1011,22.81437,72.92394,213,186
1012,22.81437,73.00357,216,205
1013,22.81437,73.08319,223,200
1014,22.81437,73.16282,179,174
1015,22.81437,73.24244,213,186
1016,22.81437,73.32207,216,217
1017,22.81437,73.40169,102,105
1018,22.81437,73.48132,140,130
1019,22.81437,73.56094,66,66
1020,22.81437,73.64057,110,96
1021,22.81437,73.72019,58,56
1022,22.81437,73.79982,53,48
1023,22.81437,73.87944,34,35
1024,22.81437,73.95907,27,26
1025,22.81437,74.03869,19,19
1026,22.81437,74.11832,11,12
1027,22.81437,74.19794,11,16
1028,22.81437,74.27757,17,21
1029,22.81437,74.35719,19,24
1030,22.81437,74.43682,12,20
1031,22.73377,69.57969,5,7
1032,22.73377,69.65931,3,5
1033,22.73377,70.29631,23,34
1034,22.73377,70.37594,61,78
1035,22.73377,70.45556,143,219
1036,22.73377,70.53519,201,330
1037,22.73377,70.61481,267,352
1038,22.73377,70.69444,313,370
1039,22.73377,70.77406,466,514
1040,22.73377,70.85369,268,288
1041,22.73377,70.93331,73,73
1042,22.73377,71.01294,168,189
1043,22.73377,71.09256,100,110
1044,22.73377,71.17219,115,133
1045,22.73377,71.25181,140,143
1046,22.73377,71.33144,153,167
1047,22.73377,71.41106,182,204
1048,22.73377,71.49069,157,172
1049,22.73377,71.57031,260,278
1050,22.73377,71.64994,172,175
1051,22.73377,71.72956,334,342
1052,22.73377,71.80919,172,192
1053,22.73377,71.88882,289,294
1054,22.73377,71.96844,168,164
1055,22.73377,72.04807,11,11
1056,22.73377,72.12769,121,121
1057,22.73377,72.20732,134,130
1058,22.73377,72.28694,105,110
1059,22.73377,72.36657,212,218
1060,22.73377,72.44619,221,237
1061,22.73377,72.52582,169,177
1062,22.73377,72.60544,160,160
1063,22.73377,72.68507,173,166
1064,22.73377,72.76469,203,201
1065,22.73377,72.84432,170,162
1066,22.73377,72.92394,178,174
1067,22.73377,73.00357,235,239
1068,22.73377,73.08319,223,221
1069,22.73377,73.16282,183,190
1070,22.73377,73.24244,171,160
1071,22.73377,73.32207,354,336
1072,22.73377,73.40169,152,153
1073,22.73377,73.48132,156,155
1074,22.73377,73.56094,95,97
1075,22.73377,73.64057,62,61
1076,22.73377,73.72019,49,50
1077,22.73377,73.79982,58,52
1078,22.73377,73.87944,25,27
1079,22.73377,73.95907,18,22
1080,22.73377,74.03869,20,20
1081,22.73377,74.11832,18,21
1082,22.73377,74.19794,21,23
1083,22.73377,74.27757,13,18
1084,22.73377,74.35719,7,10
1085,22.73377,74.43682,3,8
1086,22.65317,70.21669,25,28
1087,22.65317,70.29631,132,137
1088,22.65317,70.37594,186,219
1089,22.65317,70.45556,170,250
1090,22.65317,70.53519,302,439
1091,22.65317,70.61481,265,343
1092,22.65317,70.69444,397,422
1093,22.65317,70.77406,434,445
1094,22.65317,70.85369,421,438
1095,22.65317,70.93331,150,158
1096,22.65317,71.01294,210,237
1097,22.65317,71.09256,155,167
1098,22.65317,71.17219,233,248
1099,22.65317,71.25181,218,231
1100,22.65317,71.33144,335,329
1101,22.65317,71.41106,230,249
1102,22.65317,71.49069,182,190
1103,22.65317,71.57031,331,341
1104,22.65317,71.64994,279,281
1105,22.65317,71.72956,80,86
1106,22.65317,71.80919,159,161
1107,22.65317,71.88882,232,238
1108,22.65317,71.96844,309,274
1109,22.65317,72.04807,60,69
1110,22.65317,72.12769,75,77
1111,22.65317,72.20732,125,118
1112,22.65317,72.28694,172,171
1113,22.65317,72.36657,230,230
1114,22.65317,72.44619,278,295
1115,22.65317,72.52582,186,195
1116,22.65317,72.60544,182,183
1117,22.65317,72.68507,217,212
1118,22.65317,72.76469,242,246
1119,22.65317,72.84432,197,201
1120,22.65317,72.92394,224,242
1121,22.65317,73.00357,290,307
1122,22.65317,73.08319,389,403
1123,22.65317,73.16282,203,208
1124,22.65317,73.24244,156,165
1125,22.65317,73.32207,207,214
1126,22.65317,73.40169,150,148
1127,22.65317,73.48132,167,158
1128,22.65317,73.56094,101,97
1129,22.65317,73.64057,81,75
1130,22.65317,73.72019,84,90
1131,22.65317,73.79982,73,79
1132,22.65317,73.87944,29,34
1133,22.65317,73.95907,26,28
1134,22.65317,74.03869,26,26
1135,22.65317,74.11832,16,17
1136,22.65317,74.19794,12,15
1137,22.65317,74.27757,6,8
1138,22.65317,74.35719,2,3
1139,22.65317,74.43682,2,3
1140,22.57257,70.13706,21,15
1141,22.57257,70.21669,135,94
1142,22.57257,70.29631,285,238
1143,22.57257,70.37594,212,235
1144,22.57257,70.45556,157,203
1145,22.57257,70.53519,212,308
1146,22.57257,70.61481,385,433
1147,22.57257,70.69444,583,594
1148,22.57257,70.77406,423,428
1149,22.57257,70.85369,339,360
1150,22.57257,70.93331,148,156
1151,22.57257,71.01294,210,234
1152,22.57257,71.09256,141,157
1153,22.57257,71.17219,154,172
1154,22.57257,71.25181,169,180
1155,22.57257,71.33144,242,256
1156,22.57257,71.41106,222,235
1157,22.57257,71.49069,181,176
1158,22.57257,71.57031,219,205
1159,22.57257,71.64994,274,250
1160,22.57257,71.72956,217,194
1161,22.57257,71.80919,269,249
1162,22.57257,71.88882,141,125
1163,22.57257,71.96844,207,189
1164,22.57257,72.04807,82,88
1165,22.57257,72.12769,120,119
1166,22.57257,72.20732,123,111
1167,22.57257,72.28694,136,127
1168,22.57257,72.36657,179,160
1169,22.57257,72.44619,242,237
1170,22.57257,72.52582,266,262
1171,22.57257,72.60544,178,181
1172,22.57257,72.68507,257,271
1173,22.57257,72.76469,373,412
1174,22.57257,72.84432,289,326
1175,22.57257,72.92394,166,185
1176,22.57257,73.00357,315,333
1177,22.57257,73.08319,302,316
1178,22.57257,73.16282,260,272
1179,22.57257,73.24244,401,405
1180,22.57257,73.32207,264,262
1181,22.57257,73.40169,175,174
1182,22.57257,73.48132,113,117
1183,22.57257,73.56094,123,128
1184,22.57257,73.64057,152,170
1185,22.57257,73.72019,100,109
1186,22.57257,73.79982,136,143
1187,22.57257,73.87944,25,24
1188,22.57257,73.95907,20,16
1189,22.57257,74.03869,18,17
1190,22.57257,74.11832,8,9
1191,22.57257,74.19794,3,3
1192,22.57257,74.27757,2,2
1193,22.49197,69.89819,9,3
1194,22.49197,69.97781,8,12
1195,22.49197,70.05744,30,23
1196,22.49197,70.13706,156,115
1197,22.49197,70.21669,249,178
1198,22.49197,70.29631,228,189
1199,22.49197,70.37594,198,203
1200,22.49197,70.45556,173,226
1201,22.49197,70.53519,202,257
1202,22.49197,70.61481,347,398
1203,22.49197,70.69444,360,404
1204,22.49197,70.77406,369,423
1205,22.49197,70.85369,255,309
1206,22.49197,70.93331,146,161
1207,22.49197,71.01294,52,64
1208,22.49197,71.09256,43,45
1209,22.49197,71.17219,84,119
1210,22.49197,71.25181,205,249
1211,22.49197,71.33144,174,198
1212,22.49197,71.41106,265,271
1213,22.49197,71.49069,235,248
1214,22.49197,71.57031,371,353
1215,22.49197,71.64994,365,328
1216,22.49197,71.72956,354,302
1217,22.49197,71.80919,296,254
1218,22.49197,71.88882,57,44
1219,22.49197,71.96844,77,64
1220,22.49197,72.04807,15,10
1221,22.49197,72.12769,30,28
1222,22.49197,72.20732,77,68
1223,22.49197,72.28694,163,146
1224,22.49197,72.36657,209,188
1225,22.49197,72.44619,275,256
1226,22.49197,72.52582,218,213
1227,22.49197,72.60544,236,230
1228,22.49197,72.68507,315,339
1229,22.49197,72.76469,312,347
1230,22.49197,72.84432,285,312
1231,22.49197,72.92394,286,324
1232,22.49197,73.00357,402,422
1233,22.49197,73.08319,221,230
1234,22.49197,73.16282,366,371
1235,22.49197,73.24244,290,298
1236,22.49197,73.32207,220,235
1237,22.49197,73.40169,217,231
1238,22.49197,73.48132,98,114
1239,22.49197,73.56094,104,111
1240,22.49197,73.64057,167,193
1241,22.49197,73.72019,220,230
1242,22.49197,73.79982,218,217
1243,22.49197,73.87944,21,34
1244,22.49197,73.95907,25,37
1245,22.49197,74.03869,28,37
1246,22.49197,74.11832,11,12
1247,22.41137,69.02231,11,27
1248,22.41137,69.10194,9,21
1249,22.41137,69.65931,0,1
1250,22.41137,69.73894,1,1
1251,22.41137,69.81856,4,5
1252,22.41137,69.89819,20,16
1253,22.41137,69.97781,62,58
1254,22.41137,70.05744,125,86
1255,22.41137,70.13706,255,165
1256,22.41137,70.21669,259,169
1257,22.41137,70.29631,283,249
1258,22.41137,70.37594,268,257
1259,22.41137,70.45556,211,256
1260,22.41137,70.53519,187,242
1261,22.41137,70.61481,202,261
1262,22.41137,70.69444,189,228
1263,22.41137,70.77406,283,349
1264,22.41137,70.85369,186,244
1265,22.41137,70.93331,149,193
1266,22.41137,71.01294,42,60
1267,22.41137,71.09256,98,136
1268,22.41137,71.17219,215,291
1269,22.41137,71.25181,117,173
1270,22.41137,71.33144,215,277
1271,22.41137,71.41106,356,375
1272,22.41137,71.49069,320,347
1273,22.41137,71.57031,348,334
1274,22.41137,71.64994,409,359
1275,22.41137,71.72956,323,275
1276,22.41137,71.80919,134,112
1277,22.41137,71.88882,48,42
1278,22.41137,71.96844,44,39
1279,22.41137,72.04807,1,1
1280,22.41137,72.12769,83,69
1281,22.41137,72.20732,70,55
1282,22.41137,72.28694,73,75
1283,22.41137,72.36657,64,70
1284,22.41137,72.44619,181,162
1285,22.41137,72.52582,177,158
1286,22.41137,72.60544,253,239
1287,22.41137,72.68507,374,356
1288,22.41137,72.76469,437,449
1289,22.41137,72.84432,382,401
1290,22.41137,72.92394,428,456
1291,22.41137,73.00357,360,344
1292,22.41137,73.08319,163,182
1293,22.41137,73.16282,187,205
1294,22.41137,73.24244,21,19
1295,22.41137,73.32207,94,103
1296,22.41137,73.40169,146,161
1297,22.41137,73.48132,76,80
1298,22.41137,73.56094,10,6
1299,22.41137,73.64057,12,12
1300,22.41137,73.72019,125,122
1301,22.41137,73.79982,431,423
1302,22.41137,73.87944,239,245
1303,22.41137,73.95907,175,212
1304,22.41137,74.03869,32,37
1305,22.41137,74.11832,37,39
1306,22.41137,74.19794,4,6
1307,22.33077,69.02231,40,63
1308,22.33077,69.10194,25,38
1309,22.33077,69.18156,1,3
1310,22.33077,69.26119,0,0
1311,22.33077,69.34081,1,0
1312,22.33077,69.42044,12,13
1313,22.33077,69.50006,3,4
1314,22.33077,69.57969,0,3
1315,22.33077,69.65931,0,0
1316,22.33077,69.73894,0,2
1317,22.33077,69.81856,1,0
1318,22.33077,69.89819,30,24
1319,22.33077,69.97781,97,72
1320,22.33077,70.05744,254,140
1321,22.33077,70.13706,345,224
1322,22.33077,70.21669,405,281
1323,22.33077,70.29631,247,214
1324,22.33077,70.37594,297,290
1325,22.33077,70.45556,233,266
1326,22.33077,70.53519,270,314
1327,22.33077,70.61481,207,265
1328,22.33077,70.69444,175,208
1329,22.33077,70.77406,101,143
1330,22.33077,70.85369,119,156
1331,22.33077,70.93331,286,333
1332,22.33077,71.01294,109,140
1333,22.33077,71.09256,35,44
1334,22.33077,71.17219,172,234
1335,22.33077,71.25181,156,230
1336,22.33077,71.33144,119,137
1337,22.33077,71.41106,156,166
1338,22.33077,71.49069,215,197
1339,22.33077,71.57031,260,232
1340,22.33077,71.64994,329,263
1341,22.33077,71.72956,497,398
1342,22.33077,71.80919,427,364
1343,22.33077,71.88882,277,254
1344,22.33077,71.96844,98,89
1345,22.33077,72.04807,21,19
1346,22.33077,72.12769,166,136
1347,22.33077,72.20732,53,45
1348,22.33077,72.28694,29,31
1349,22.33077,72.36657,16,21
1350,22.33077,72.44619,68,59
1351,22.33077,72.52582,53,53
1352,22.33077,72.60544,94,85
1353,22.33077,72.68507,242,211
1354,22.33077,72.76469,332,314
1355,22.33077,72.84432,348,357
1356,22.33077,72.92394,339,361
1357,22.33077,73.00357,373,388
1358,22.33077,73.08319,232,245
1359,22.33077,73.16282,61,59
1360,22.33077,73.24244,24,17
1361,22.33077,73.32207,115,124
1362,22.33077,73.40169,132,137
1363,22.33077,73.48132,76,82
1364,22.33077,73.56094,125,126
1365,22.33077,73.64057,55,59
1366,22.33077,73.72019,145,139
1367,22.33077,73.79982,367,388
1368,22.33077,73.87944,226,232
1369,22.33077,73.95907,150,182
1370,22.33077,74.03869,17,31
1371,22.33077,74.11832,13,24
1372,22.33077,74.19794,5,8
1373,22.25017,69.02231,10,17
1374,22.25017,69.10194,7,16
1375,22.25017,69.18156,6,8
1376,22.25017,69.26119,22,39
1377,22.25017,69.34081,39,68
1378,22.25017,69.42044,98,158
1379,22.25017,69.50006,60,83
1380,22.25017,69.57969,20,28
1381,22.25017,69.65931,2,2
1382,22.25017,69.73894,19,19
1383,22.25017,69.81856,26,23
1384,22.25017,69.89819,87,49
1385,22.25017,69.97781,122,74
1386,22.25017,70.05744,114,67
1387,22.25017,70.13706,177,116
1388,22.25017,70.21669,208,142
1389,22.25017,70.29631,242,215
1390,22.25017,70.37594,245,239
1391,22.25017,70.45556,254,277
1392,22.25017,70.53519,187,214
1393,22.25017,70.61481,125,146
1394,22.25017,70.69444,55,60
1395,22.25017,70.77406,85,133
1396,22.25017,70.85369,111,152
1397,22.25017,70.93331,188,248
1398,22.25017,71.01294,174,225
1399,22.25017,71.09256,84,131
1400,22.25017,71.17219,121,177
1401,22.25017,71.25181,135,196
1402,22.25017,71.33144,147,190
1403,22.25017,71.41106,172,181
1404,22.25017,71.49069,273,242
1405,22.25017,71.57031,334,302
1406,22.25017,71.64994,312,267
1407,22.25017,71.72956,488,397
1408,22.25017,71.80919,381,337
1409,22.25017,71.88882,321,311
1410,22.25017,71.96844,225,207
1411,22.25017,72.04807,154,149
1412,22.25017,72.12769,140,131
1413,22.25017,72.20732,54,61
1414,22.25017,72.28694,18,29
1415,22.25017,72.36657,2,7
1416,22.25017,72.44619,12,21
1417,22.25017,72.52582,4,9
1418,22.25017,72.60544,41,36
1419,22.25017,72.68507,37,28
1420,22.25017,72.76469,171,171
1421,22.25017,72.84432,191,200
1422,22.25017,72.92394,273,309
1423,22.25017,73.00357,274,295
1424,22.25017,73.08319,345,339
1425,22.25017,73.16282,193,195
1426,22.25017,73.24244,134,119
1427,22.25017,73.32207,273,268
1428,22.25017,73.40169,237,231
1429,22.25017,73.48132,226,213
1430,22.25017,73.56094,307,316
1431,22.25017,73.64057,329,348
1432,22.25017,73.72019,319,347
1433,22.25017,73.79982,309,329
1434,22.25017,73.87944,292,310
1435,22.25017,73.95907,139,154
1436,22.25017,74.03869,45,64
1437,22.25017,74.11832,30,54
1438,22.16957,69.18156,5,5
1439,22.16957,69.26119,36,57
1440,22.16957,69.34081,91,142
1441,22.16957,69.42044,110,147
1442,22.16957,69.50006,90,104
1443,22.16957,69.57969,149,152
1444,22.16957,69.65931,90,108
1445,22.16957,69.73894,48,44
1446,22.16957,69.81856,33,35
1447,22.16957,69.89819,55,40
1448,22.16957,69.97781,65,50
1449,22.16957,70.05744,69,43
1450,22.16957,70.13706,52,20
1451,22.16957,70.21669,63,55
1452,22.16957,70.29631,107,79
1453,22.16957,70.37594,252,262
1454,22.16957,70.45556,276,326
1455,22.16957,70.53519,226,279
1456,22.16957,70.61481,186,257
1457,22.16957,70.69444,164,237
1458,22.16957,70.77406,133,219
1459,22.16957,70.85369,95,138
1460,22.16957,70.93331,139,180
1461,22.16957,71.01294,279,349
1462,22.16957,71.09256,167,278
1463,22.16957,71.17219,172,292
1464,22.16957,71.25181,154,244
1465,22.16957,71.33144,112,161
1466,22.16957,71.41106,223,250
1467,22.16957,71.49069,319,294
1468,22.16957,71.57031,223,181
1469,22.16957,71.64994,308,230
1470,22.16957,71.72956,358,280
1471,22.16957,71.80919,324,290
1472,22.16957,71.88882,321,301
1473,22.16957,71.96844,330,297
1474,22.16957,72.04807,465,413
1475,22.16957,72.12769,219,214
1476,22.16957,72.20732,68,83
1477,22.16957,72.52582,22,24
1478,22.16957,72.60544,158,147
1479,22.16957,72.68507,99,86
1480,22.16957,72.76469,118,111
1481,22.16957,72.84432,208,211
1482,22.16957,72.92394,445,469
1483,22.16957,73.00357,418,442
1484,22.16957,73.08319,470,473
1485,22.16957,73.16282,221,216
1486,22.16957,73.24244,223,200
1487,22.16957,73.32207,230,226
1488,22.16957,73.40169,291,276
1489,22.16957,73.48132,310,319
1490,22.16957,73.56094,345,340
1491,22.16957,73.64057,415,427
1492,22.16957,73.72019,378,397
1493,22.16957,73.79982,288,295
1494,22.16957,73.87944,258,267
1495,22.16957,73.95907,244,265
1496,22.16957,74.03869,170,178
1497,22.16957,74.11832,74,94
1498,22.16957,74.19794,8,13
1499,22.08897,69.18156,6,7
1500,22.08897,69.26119,31,62
1501,22.08897,69.34081,83,134
1502,22.08897,69.42044,45,71
1503,22.08897,69.50006,50,55
1504,22.08897,69.57969,115,122
1505,22.08897,69.65931,103,110
1506,22.08897,69.73894,63,55
1507,22.08897,69.81856,53,43
1508,22.08897,69.89819,50,36
1509,22.08897,69.97781,27,25
1510,22.08897,70.05744,66,50
1511,22.08897,70.13706,115,74
1512,22.08897,70.21669,255,215
1513,22.08897,70.29631,150,152
1514,22.08897,70.37594,296,322
1515,22.08897,70.45556,357,403
1516,22.08897,70.53519,334,420
1517,22.08897,70.61481,222,305
1518,22.08897,70.69444,243,350
1519,22.08897,70.77406,183,295
1520,22.08897,70.85369,176,264
1521,22.08897,70.93331,174,270
1522,22.08897,71.01294,195,276
1523,22.08897,71.09256,153,257
1524,22.08897,71.17219,123,241
1525,22.08897,71.25181,147,262
1526,22.08897,71.33144,107,171
1527,22.08897,71.41106,64,84
1528,22.08897,71.49069,127,121
1529,22.08897,71.57031,247,228
1530,22.08897,71.64994,440,369
1531,22.08897,71.72956,420,360
1532,22.08897,71.80919,321,308
1533,22.08897,71.88882,199,208
1534,22.08897,71.96844,158,182
1535,22.08897,72.04807,196,215
1536,22.08897,72.12769,113,135
1537,22.08897,72.20732,45,58
1538,22.08897,72.52582,13,14
1539,22.08897,72.60544,91,78
1540,22.08897,72.68507,105,98
1541,22.08897,72.76469,247,234
1542,22.08897,72.84432,251,252
1543,22.08897,72.92394,375,370
1544,22.08897,73.00357,322,333
1545,22.08897,73.08319,284,294
1546,22.08897,73.16282,269,252
1547,22.08897,73.24244,302,280
1548,22.08897,73.32207,360,342
1549,22.08897,73.40169,392,398
1550,22.08897,73.48132,206,198
1551,22.08897,73.56094,248,256
1552,22.08897,73.64057,246,269
1553,22.08897,73.72019,251,269
1554,22.08897,73.79982,239,241
1555,22.08897,73.87944,171,181
1556,22.08897,73.95907,105,104
1557,22.08897,74.03869,71,79
1558,22.08897,74.11832,19,27
1559,22.08897,74.19794,3,5
1560,22.00837,69.18156,6,2
1561,22.00837,69.26119,27,51
1562,22.00837,69.34081,70,108
1563,22.00837,69.42044,54,88
1564,22.00837,69.50006,75,92
1565,22.00837,69.57969,66,86
1566,22.00837,69.65931,74,95
1567,22.00837,69.73894,70,57
1568,22.00837,69.81856,72,41
1569,22.00837,69.89819,146,80
1570,22.00837,69.97781,215,142
1571,22.00837,70.05744,222,153
1572,22.00837,70.13706,184,137
1573,22.00837,70.21669,76,67
1574,22.00837,70.29631,66,58
1575,22.00837,70.37594,276,271
1576,22.00837,70.45556,369,399
1577,22.00837,70.53519,209,248
1578,22.00837,70.61481,212,318
1579,22.00837,70.69444,211,318
1580,22.00837,70.77406,183,270
1581,22.00837,70.85369,299,405
1582,22.00837,70.93331,212,352
1583,22.00837,71.01294,245,349
1584,22.00837,71.09256,286,425
1585,22.00837,71.17219,162,301
1586,22.00837,71.25181,190,362
1587,22.00837,71.33144,123,221
1588,22.00837,71.41106,189,240
1589,22.00837,71.49069,200,203
1590,22.00837,71.57031,414,384
1591,22.00837,71.64994,391,359
1592,22.00837,71.72956,237,225
1593,22.00837,71.80919,294,299
1594,22.00837,71.88882,309,364
1595,22.00837,71.96844,135,157
1596,22.00837,72.04807,14,21
1597,22.00837,72.12769,33,44
1598,22.00837,72.20732,14,29
1599,22.00837,72.60544,28,24
1600,22.00837,72.68507,137,116
1601,22.00837,72.76469,111,101
1602,22.00837,72.84432,173,163
1603,22.00837,72.92394,283,266
1604,22.00837,73.00357,336,340
1605,22.00837,73.08319,291,277
1606,22.00837,73.16282,304,271
1607,22.00837,73.24244,397,362
1608,22.00837,73.32207,405,362
1609,22.00837,73.40169,325,326
1610,22.00837,73.48132,194,203
1611,22.00837,73.56094,216,249
1612,22.00837,73.64057,266,295
1613,22.00837,73.72019,207,230
1614,22.00837,73.79982,189,196
1615,22.00837,73.87944,59,57
1616,22.00837,73.95907,2,2
1617,22.00837,74.03869,1,1
1618,22.00837,74.11832,1,2
1619,22.00837,74.19794,1,0
1620,21.92777,69.26119,10,23
1621,21.92777,69.34081,38,60
1622,21.92777,69.42044,63,97
1623,21.92777,69.50006,91,107
1624,21.92777,69.57969,82,108
1625,21.92777,69.65931,59,76
1626,21.92777,69.73894,65,43
1627,21.92777,69.81856,122,61
1628,21.92777,69.89819,218,131
1629,21.92777,69.97781,446,287
1630,21.92777,70.05744,363,259
1631,21.92777,70.13706,301,232
1632,21.92777,70.21669,165,152
1633,21.92777,70.29631,153,149
1634,21.92777,70.37594,332,343
1635,21.92777,70.45556,366,404
1636,21.92777,70.53519,233,304
1637,21.92777,70.61481,220,324
1638,21.92777,70.69444,323,462
1639,21.92777,70.77406,173,285
1640,21.92777,70.85369,269,414
1641,21.92777,70.93331,242,389
1642,21.92777,71.01294,205,357
1643,21.92777,71.09256,188,368
1644,21.92777,71.17219,261,491
1645,21.92777,71.25181,172,396
1646,21.92777,71.33144,168,364
1647,21.92777,71.41106,138,218
1648,21.92777,71.49069,253,293
1649,21.92777,71.57031,333,334
1650,21.92777,71.64994,323,333
1651,21.92777,71.72956,326,373
1652,21.92777,71.80919,409,464
1653,21.92777,71.88882,306,403
1654,21.92777,71.96844,160,242
1655,21.92777,72.04807,24,61
1656,21.92777,72.12769,57,104
1657,21.92777,72.20732,20,56
1658,21.92777,72.60544,3,1
1659,21.92777,72.68507,62,58
1660,21.92777,72.76469,194,180
1661,21.92777,72.84432,308,288
1662,21.92777,72.92394,360,334
1663,21.92777,73.00357,248,231
1664,21.92777,73.08319,241,229
1665,21.92777,73.16282,350,311
1666,21.92777,73.24244,296,277
1667,21.92777,73.32207,272,253
1668,21.92777,73.40169,247,229
1669,21.92777,73.48132,236,230
1670,21.92777,73.56094,292,305
1671,21.92777,73.64057,201,211
1672,21.92777,73.72019,180,171
1673,21.92777,73.79982,76,88
1674,21.92777,73.87944,6,7
1675,21.84717,69.26119,1,2
1676,21.84717,69.34081,6,8
1677,21.84717,69.42044,32,42
1678,21.84717,69.50006,81,103
1679,21.84717,69.57969,95,118
1680,21.84717,69.65931,55,71
1681,21.84717,69.73894,15,23
1682,21.84717,69.81856,59,34
1683,21.84717,69.89819,197,152
1684,21.84717,69.97781,121,85
1685,21.84717,70.05744,149,110
1686,21.84717,70.13706,229,184
1687,21.84717,70.21669,349,336
1688,21.84717,70.29631,262,294
1689,21.84717,70.37594,235,267
1690,21.84717,70.45556,294,357
1691,21.84717,70.53519,203,301
1692,21.84717,70.61481,256,397
1693,21.84717,70.69444,277,421
1694,21.84717,70.77406,177,312
1695,21.84717,70.85369,208,369
1696,21.84717,70.93331,294,469
1697,21.84717,71.01294,284,456
1698,21.84717,71.09256,132,298
1699,21.84717,71.17219,277,546
1700,21.84717,71.25181,226,511
