Index,Latitude,Longitude,2018,2019
872,22.97557,71.80919,116,102
873,22.97557,71.88882,44,39
874,22.97557,71.96844,154,124
875,22.97557,72.04807,248,199
876,22.97557,72.12769,266,261
877,22.97557,72.20732,249,247
878,22.97557,72.28694,171,171
879,22.97557,72.36657,176,164
880,22.97557,72.44619,115,105
881,22.97557,72.52582,54,54
882,22.97557,72.60544,35,31
883,22.97557,72.68507,143,123
884,22.97557,72.76469,254,220
885,22.97557,72.84432,162,128
886,22.97557,72.92394,177,140
887,22.97557,73.00357,197,188
888,22.97557,73.08319,211,169
889,22.97557,73.16282,262,209
890,22.97557,73.24244,201,167
891,22.97557,73.32207,113,107
892,22.97557,73.40169,122,121
893,22.97557,73.48132,141,123
894,22.97557,73.56094,137,154
895,22.97557,73.64057,108,110
896,22.97557,73.72019,84,91
897,22.97557,73.79982,72,85
898,22.97557,73.87944,80,83
899,22.97557,73.95907,20,20
900,22.97557,74.03869,3,1
901,22.97557,74.11832,4,3
902,22.97557,74.19794,5,5
903,22.97557,74.27757,2,2
904,22.89497,69.02231,1,1
905,22.89497,69.10194,2,3
906,22.89497,69.18156,38,36
907,22.89497,69.26119,92,58
908,22.89497,69.34081,145,114
909,22.89497,69.42044,132,118
910,22.89497,69.50006,61,58
911,22.89497,69.57969,67,56
912,22.89497,69.65931,51,41
913,22.89497,69.73894,30,21
914,22.89497,69.81856,0,3
915,22.89497,69.89819,0,1
916,22.89497,69.97781,6,7
917,22.89497,70.05744,1,1
918,22.89497,70.45556,4,4
919,22.89497,70.53519,148,155
920,22.89497,70.61481,459,563
921,22.89497,70.69444,592,938
922,22.89497,70.77406,605,783
923,22.89497,70.85369,442,551
924,22.89497,70.93331,320,420
925,22.89497,71.01294,157,152
926,22.89497,71.09256,181,193
927,22.89497,71.17219,179,178
928,22.89497,71.25181,146,181
929,22.89497,71.33144,541,479
930,22.89497,71.41106,420,342
931,22.89497,71.49069,244,241
932,22.89497,71.57031,398,339
933,22.89497,71.64994,159,152
934,22.89497,71.72956,384,336
935,22.89497,71.80919,138,162
936,22.89497,71.88882,164,163
937,22.89497,71.96844,79,82
938,22.89497,72.04807,111,92
939,22.89497,72.12769,224,215
940,22.89497,72.20732,242,245
941,22.89497,72.28694,199,212
942,22.89497,72.36657,197,178
943,22.89497,72.44619,134,96
944,22.89497,72.52582,143,162
945,22.89497,72.60544,127,132
946,22.89497,72.68507,191,161
947,22.89497,72.76469,175,138
948,22.89497,72.84432,164,165
949,22.89497,72.92394,289,215
950,22.89497,73.00357,212,182
951,22.89497,73.08319,184,154
952,22.89497,73.16282,235,178
953,22.89497,73.24244,200,175
954,22.89497,73.32207,159,165
955,22.89497,73.40169,105,112
956,22.89497,73.48132,87,89
957,22.89497,73.56094,64,73
958,22.89497,73.64057,85,87
959,22.89497,73.72019,59,58
960,22.89497,73.79982,74,72
961,22.89497,73.87944,58,71
962,22.89497,73.95907,28,28
963,22.89497,74.03869,12,11
964,22.89497,74.11832,5,6
965,22.89497,74.19794,3,1
966,22.89497,74.27757,7,7
967,22.89497,74.35719,4,8
968,22.89497,74.43682,5,6
969,22.81437,69.10194,1,1
970,22.81437,69.18156,0,0
971,22.81437,69.26119,11,6
972,22.81437,69.34081,22,26
973,22.81437,69.42044,51,50
974,22.81437,69.50006,27,27
975,22.81437,69.57969,19,22
976,22.81437,69.65931,12,7
977,22.81437,69.73894,8,3
978,22.81437,69.81856,0,2
979,22.81437,70.37594,7,7
980,22.81437,70.45556,140,99
981,22.81437,70.53519,316,373
982,22.81437,70.61481,380,398
983,22.81437,70.69444,430,603
984,22.81437,70.77406,229,421
985,22.81437,70.85369,75,123
986,22.81437,70.93331,95,108
987,22.81437,71.01294,209,237
988,22.81437,71.09256,193,191
989,22.81437,71.17219,104,73
990,22.81437,71.25181,220,187
991,22.81437,71.33144,271,301
992,22.81437,71.41106,178,230
993,22.81437,71.49069,165,186
994,22.81437,71.57031,177,193
995,22.81437,71.64994,184,150
996,22.81437,71.72956,383,266
997,22.81437,71.80919,111,134
998,22.81437,71.88882,329,370
999,22.81437,71.96844,184,182
1000,22.81437,72.04807,44,31
1001,22.81437,72.12769,195,202
1002,22.81437,72.20732,282,261
1003,22.81437,72.28694,205,219
1004,22.81437,72.36657,126,101
1005,22.81437,72.44619,177,135
1006,22.81437,72.52582,156,152
1007,22.81437,72.60544,139,154
1008,22.81437,72.68507,141,141
1009,22.81437,72.76469,197,172
1010,22.81437,72.84432,248,202
1011,22.81437,72.92394,292,208
1012,22.81437,73.00357,197,194
1013,22.81437,73.08319,250,180
1014,22.81437,73.16282,248,217
1015,22.81437,73.24244,211,180
1016,22.81437,73.32207,170,153
1017,22.81437,73.40169,68,97
1018,22.81437,73.48132,98,116
1019,22.81437,73.56094,73,80
1020,22.81437,73.64057,77,91
1021,22.81437,73.72019,69,71
1022,22.81437,73.79982,93,82
1023,22.81437,73.87944,42,47
1024,22.81437,73.95907,40,34
1025,22.81437,74.03869,22,23
1026,22.81437,74.11832,8,7
1027,22.81437,74.19794,8,7
1028,22.81437,74.27757,17,15
1029,22.81437,74.35719,13,17
1030,22.81437,74.43682,12,9
1031,22.73377,69.57969,1,3
1032,22.73377,69.65931,5,13
1033,22.73377,70.29631,38,20
1034,22.73377,70.37594,123,99
1035,22.73377,70.45556,221,243
1036,22.73377,70.53519,330,346
1037,22.73377,70.61481,246,257
1038,22.73377,70.69444,205,319
1039,22.73377,70.77406,289,594
1040,22.73377,70.85369,177,293
1041,22.73377,70.93331,54,66
1042,22.73377,71.01294,171,141
1043,22.73377,71.09256,95,80
1044,22.73377,71.17219,171,145
1045,22.73377,71.25181,185,203
1046,22.73377,71.33144,206,174
1047,22.73377,71.41106,123,129
1048,22.73377,71.49069,146,169
1049,22.73377,71.57031,240,223
1050,22.73377,71.64994,145,135
1051,22.73377,71.72956,404,328
1052,22.73377,71.80919,204,188
1053,22.73377,71.88882,296,287
1054,22.73377,71.96844,152,173
1055,22.73377,72.04807,19,17
1056,22.73377,72.12769,115,76
1057,22.73377,72.20732,144,142
1058,22.73377,72.28694,107,125
1059,22.73377,72.36657,168,149
1060,22.73377,72.44619,178,130
1061,22.73377,72.52582,124,134
1062,22.73377,72.60544,162,189
1063,22.73377,72.68507,219,164
1064,22.73377,72.76469,230,190
1065,22.73377,72.84432,254,197
1066,22.73377,72.92394,257,208
1067,22.73377,73.00357,174,177
1068,22.73377,73.08319,167,149
1069,22.73377,73.16282,136,128
1070,22.73377,73.24244,224,201
1071,22.73377,73.32207,353,318
1072,22.73377,73.40169,153,186
1073,22.73377,73.48132,150,169
1074,22.73377,73.56094,100,135
1075,22.73377,73.64057,81,119
1076,22.73377,73.72019,91,109
1077,22.73377,73.79982,115,122
1078,22.73377,73.87944,40,46
1079,22.73377,73.95907,18,15
1080,22.73377,74.03869,23,18
1081,22.73377,74.11832,14,15
1082,22.73377,74.19794,22,26
1083,22.73377,74.27757,12,15
1084,22.73377,74.35719,8,5
1085,22.73377,74.43682,2,2
1086,22.65317,70.21669,36,12
1087,22.65317,70.29631,167,118
1088,22.65317,70.37594,273,276
1089,22.65317,70.45556,280,282
1090,22.65317,70.53519,443,553
1091,22.65317,70.61481,239,384
1092,22.65317,70.69444,293,436
1093,22.65317,70.77406,364,621
1094,22.65317,70.85369,329,575
1095,22.65317,70.93331,167,155
1096,22.65317,71.01294,176,129
1097,22.65317,71.09256,161,93
1098,22.65317,71.17219,281,283
1099,22.65317,71.25181,163,226
1100,22.65317,71.33144,370,313
1101,22.65317,71.41106,167,209
1102,22.65317,71.49069,176,169
1103,22.65317,71.57031,293,293
1104,22.65317,71.64994,195,203
1105,22.65317,71.72956,122,111
1106,22.65317,71.80919,145,130
1107,22.65317,71.88882,204,202
1108,22.65317,71.96844,336,371
1109,22.65317,72.04807,34,42
1110,22.65317,72.12769,72,73
1111,22.65317,72.20732,113,122
1112,22.65317,72.28694,136,156
1113,22.65317,72.36657,195,191
1114,22.65317,72.44619,236,240
1115,22.65317,72.52582,210,194
1116,22.65317,72.60544,170,191
1117,22.65317,72.68507,271,202
1118,22.65317,72.76469,218,181
1119,22.65317,72.84432,284,197
1120,22.65317,72.92394,302,214
1121,22.65317,73.00357,281,224
1122,22.65317,73.08319,378,330
1123,22.65317,73.16282,170,158
1124,22.65317,73.24244,177,136
1125,22.65317,73.32207,201,197
1126,22.65317,73.40169,153,137
1127,22.65317,73.48132,167,133
1128,22.65317,73.56094,109,120
1129,22.65317,73.64057,74,86
1130,22.65317,73.72019,80,84
1131,22.65317,73.79982,103,120
1132,22.65317,73.87944,35,42
1133,22.65317,73.95907,21,28
1134,22.65317,74.03869,29,31
1135,22.65317,74.11832,12,15
1136,22.65317,74.19794,11,13
1137,22.65317,74.27757,7,7
1138,22.65317,74.35719,2,1
1139,22.65317,74.43682,1,1
1140,22.57257,70.13706,20,23
1141,22.57257,70.21669,162,161
1142,22.57257,70.29631,321,471
1143,22.57257,70.37594,342,449
1144,22.57257,70.45556,251,341
1145,22.57257,70.53519,295,316
1146,22.57257,70.61481,456,552
1147,22.57257,70.69444,364,606
1148,22.57257,70.77406,216,527
1149,22.57257,70.85369,216,483
1150,22.57257,70.93331,103,153
1151,22.57257,71.01294,230,177
1152,22.57257,71.09256,146,120
1153,22.57257,71.17219,162,138
1154,22.57257,71.25181,158,244
1155,22.57257,71.33144,274,261
1156,22.57257,71.41106,185,180
1157,22.57257,71.49069,155,147
1158,22.57257,71.57031,222,218
1159,22.57257,71.64994,235,220
1160,22.57257,71.72956,187,160
1161,22.57257,71.80919,276,211
1162,22.57257,71.88882,99,152
1163,22.57257,71.96844,221,235
1164,22.57257,72.04807,35,61
1165,22.57257,72.12769,107,118
1166,22.57257,72.20732,128,142
1167,22.57257,72.28694,151,139
1168,22.57257,72.36657,248,276
1169,22.57257,72.44619,280,279
1170,22.57257,72.52582,227,219
1171,22.57257,72.60544,208,185
1172,22.57257,72.68507,223,257
1173,22.57257,72.76469,241,254
1174,22.57257,72.84432,272,237
1175,22.57257,72.92394,218,183
1176,22.57257,73.00357,254,237
1177,22.57257,73.08319,214,194
1178,22.57257,73.16282,175,189
1179,22.57257,73.24244,364,366
1180,22.57257,73.32207,266,309
1181,22.57257,73.40169,190,161
1182,22.57257,73.48132,117,90
1183,22.57257,73.56094,110,112
1184,22.57257,73.64057,108,97
1185,22.57257,73.72019,118,121
1186,22.57257,73.79982,159,144
1187,22.57257,73.87944,27,37
1188,22.57257,73.95907,25,22
1189,22.57257,74.03869,28,23
1190,22.57257,74.11832,6,5
1191,22.57257,74.19794,5,5
1192,22.57257,74.27757,3,5
1193,22.49197,69.89819,1,0
1194,22.49197,69.97781,23,12
1195,22.49197,70.05744,34,39
1196,22.49197,70.13706,176,225
1197,22.49197,70.21669,278,506
1198,22.49197,70.29631,305,568
1199,22.49197,70.37594,273,582
1200,22.49197,70.45556,242,307
1201,22.49197,70.53519,257,255
1202,22.49197,70.61481,253,275
1203,22.49197,70.69444,287,511
1204,22.49197,70.77406,293,560
1205,22.49197,70.85369,200,290
1206,22.49197,70.93331,131,89
1207,22.49197,71.01294,34,37
1208,22.49197,71.09256,60,50
1209,22.49197,71.17219,129,91
1210,22.49197,71.25181,189,263
1211,22.49197,71.33144,182,224
1212,22.49197,71.41106,235,254
1213,22.49197,71.49069,183,212
1214,22.49197,71.57031,345,307
1215,22.49197,71.64994,384,368
1216,22.49197,71.72956,295,318
1217,22.49197,71.80919,327,314
1218,22.49197,71.88882,39,63
1219,22.49197,71.96844,94,135
1220,22.49197,72.04807,11,11
1221,22.49197,72.12769,26,26
1222,22.49197,72.20732,97,79
1223,22.49197,72.28694,164,207
1224,22.49197,72.36657,287,246
1225,22.49197,72.44619,262,234
1226,22.49197,72.52582,167,129
1227,22.49197,72.60544,211,171
1228,22.49197,72.68507,275,190
1229,22.49197,72.76469,300,246
1230,22.49197,72.84432,211,213
1231,22.49197,72.92394,264,247
1232,22.49197,73.00357,325,318
1233,22.49197,73.08319,155,145
1234,22.49197,73.16282,321,357
1235,22.49197,73.24244,274,348
1236,22.49197,73.32207,231,229
1237,22.49197,73.40169,180,197
1238,22.49197,73.48132,66,77
1239,22.49197,73.56094,64,64
1240,22.49197,73.64057,97,102
1241,22.49197,73.72019,235,249
1242,22.49197,73.79982,219,282
1243,22.49197,73.87944,22,47
1244,22.49197,73.95907,33,34
1245,22.49197,74.03869,20,18
1246,22.49197,74.11832,6,6
1247,22.41137,69.02231,11,12
1248,22.41137,69.10194,13,15
1249,22.41137,69.65931,4,7
1250,22.41137,69.73894,2,5
1251,22.41137,69.81856,1,2
1252,22.41137,69.89819,9,13
1253,22.41137,69.97781,120,86
1254,22.41137,70.05744,222,230
1255,22.41137,70.13706,325,524
1256,22.41137,70.21669,325,556
1257,22.41137,70.29631,337,618
1258,22.41137,70.37594,373,557
1259,22.41137,70.45556,283,342
1260,22.41137,70.53519,351,232
1261,22.41137,70.61481,287,161
1262,22.41137,70.69444,196,158
1263,22.41137,70.77406,214,210
1264,22.41137,70.85369,149,137
1265,22.41137,70.93331,117,74
1266,22.41137,71.01294,16,19
1267,22.41137,71.09256,105,94
1268,22.41137,71.17219,263,266
1269,22.41137,71.25181,163,181
1270,22.41137,71.33144,243,318
1271,22.41137,71.41106,395,459
1272,22.41137,71.49069,242,330
1273,22.41137,71.57031,232,314
1274,22.41137,71.64994,259,383
1275,22.41137,71.72956,220,315
1276,22.41137,71.80919,149,181
1277,22.41137,71.88882,31,45
1278,22.41137,71.96844,45,63
1279,22.41137,72.04807,6,11
1280,22.41137,72.12769,110,101
1281,22.41137,72.20732,120,137
1282,22.41137,72.28694,97,70
1283,22.41137,72.36657,34,49
1284,22.41137,72.44619,165,161
1285,22.41137,72.52582,240,195
1286,22.41137,72.60544,239,160
1287,22.41137,72.68507,389,287
1288,22.41137,72.76469,445,344
1289,22.41137,72.84432,306,374
1290,22.41137,72.92394,360,378
1291,22.41137,73.00357,418,456
1292,22.41137,73.08319,120,106
1293,22.41137,73.16282,143,146
1294,22.41137,73.24244,17,38
1295,22.41137,73.32207,70,75
1296,22.41137,73.40169,119,113
1297,22.41137,73.48132,77,68
1298,22.41137,73.56094,33,23
1299,22.41137,73.64057,27,21
1300,22.41137,73.72019,127,111
1301,22.41137,73.79982,487,546
1302,22.41137,73.87944,249,285
1303,22.41137,73.95907,163,151
1304,22.41137,74.03869,47,33
1305,22.41137,74.11832,42,31
1306,22.41137,74.19794,6,5
1307,22.33077,69.02231,36,43
1308,22.33077,69.10194,46,29
1309,22.33077,69.18156,5,0
1310,22.33077,69.26119,2,0
1311,22.33077,69.34081,0,3
1312,22.33077,69.42044,5,4
1313,22.33077,69.50006,6,3
1314,22.33077,69.57969,1,2
1315,22.33077,69.65931,1,0
1316,22.33077,69.73894,5,1
1317,22.33077,69.81856,9,6
1318,22.33077,69.89819,71,33
1319,22.33077,69.97781,203,165
1320,22.33077,70.05744,367,481
1321,22.33077,70.13706,416,595
1322,22.33077,70.21669,461,635
1323,22.33077,70.29631,330,413
1324,22.33077,70.37594,403,396
1325,22.33077,70.45556,342,319
1326,22.33077,70.53519,360,306
1327,22.33077,70.61481,327,171
1328,22.33077,70.69444,200,129
1329,22.33077,70.77406,188,94
1330,22.33077,70.85369,120,53
1331,22.33077,70.93331,173,119
1332,22.33077,71.01294,53,40
1333,22.33077,71.09256,58,63
1334,22.33077,71.17219,217,189
1335,22.33077,71.25181,208,234
1336,22.33077,71.33144,154,130
1337,22.33077,71.41106,171,176
1338,22.33077,71.49069,175,221
1339,22.33077,71.57031,213,276
1340,22.33077,71.64994,263,327
1341,22.33077,71.72956,412,391
1342,22.33077,71.80919,236,356
1343,22.33077,71.88882,250,215
1344,22.33077,71.96844,169,160
1345,22.33077,72.04807,19,35
1346,22.33077,72.12769,237,282
1347,22.33077,72.20732,85,122
1348,22.33077,72.28694,37,21
1349,22.33077,72.36657,16,9
1350,22.33077,72.44619,77,65
1351,22.33077,72.52582,45,47
1352,22.33077,72.60544,76,113
1353,22.33077,72.68507,218,246
1354,22.33077,72.76469,300,314
1355,22.33077,72.84432,315,354
1356,22.33077,72.92394,250,363
1357,22.33077,73.00357,348,430
1358,22.33077,73.08319,173,202
1359,22.33077,73.16282,65,64
1360,22.33077,73.24244,24,27
1361,22.33077,73.32207,106,105
1362,22.33077,73.40169,141,110
1363,22.33077,73.48132,105,63
1364,22.33077,73.56094,89,88
1365,22.33077,73.64057,61,61
1366,22.33077,73.72019,158,124
1367,22.33077,73.79982,397,360
1368,22.33077,73.87944,228,219
1369,22.33077,73.95907,190,116
1370,22.33077,74.03869,36,21
1371,22.33077,74.11832,12,10
1372,22.33077,74.19794,3,1
1373,22.25017,69.02231,15,10
1374,22.25017,69.10194,2,4
1375,22.25017,69.18156,2,1
1376,22.25017,69.26119,41,43
1377,22.25017,69.34081,69,60
1378,22.25017,69.42044,147,125
1379,22.25017,69.50006,154,82
1380,22.25017,69.57969,140,90
1381,22.25017,69.65931,63,34
1382,22.25017,69.73894,35,18
1383,22.25017,69.81856,52,29
1384,22.25017,69.89819,200,167
1385,22.25017,69.97781,284,252
1386,22.25017,70.05744,182,135
1387,22.25017,70.13706,274,266
1388,22.25017,70.21669,306,372
1389,22.25017,70.29631,336,341
1390,22.25017,70.37594,368,382
1391,22.25017,70.45556,360,380
1392,22.25017,70.53519,316,315
1393,22.25017,70.61481,193,124
1394,22.25017,70.69444,66,58
1395,22.25017,70.77406,51,46
1396,22.25017,70.85369,140,14
1397,22.25017,70.93331,245,131
1398,22.25017,71.01294,295,141
1399,22.25017,71.09256,174,88
1400,22.25017,71.17219,187,134
1401,22.25017,71.25181,170,121
1402,22.25017,71.33144,107,135
1403,22.25017,71.41106,141,136
1404,22.25017,71.49069,197,199
1405,22.25017,71.57031,235,329
1406,22.25017,71.64994,273,331
1407,22.25017,71.72956,435,345
1408,22.25017,71.80919,339,363
1409,22.25017,71.88882,294,259
1410,22.25017,71.96844,272,235
1411,22.25017,72.04807,88,122
1412,22.25017,72.12769,160,193
1413,22.25017,72.20732,87,94
1414,22.25017,72.28694,25,15
1415,22.25017,72.36657,1,5
1416,22.25017,72.44619,3,3
1417,22.25017,72.52582,4,0
1418,22.25017,72.60544,83,54
1419,22.25017,72.68507,52,67
1420,22.25017,72.76469,127,132
1421,22.25017,72.84432,187,228
1422,22.25017,72.92394,229,288
1423,22.25017,73.00357,272,295
1424,22.25017,73.08319,247,319
1425,22.25017,73.16282,139,198
1426,22.25017,73.24244,125,137
1427,22.25017,73.32207,182,262
1428,22.25017,73.40169,203,227
1429,22.25017,73.48132,243,208
1430,22.25017,73.56094,241,269
1431,22.25017,73.64057,327,278
1432,22.25017,73.72019,328,292
1433,22.25017,73.79982,406,297
1434,22.25017,73.87944,411,255
1435,22.25017,73.95907,166,156
1436,22.25017,74.03869,76,47
1437,22.25017,74.11832,23,17
1438,22.16957,69.18156,9,2
1439,22.16957,69.26119,107,97
1440,22.16957,69.34081,162,89
1441,22.16957,69.42044,213,131
1442,22.16957,69.50006,159,95
1443,22.16957,69.57969,217,192
1444,22.16957,69.65931,199,114
1445,22.16957,69.73894,59,52
1446,22.16957,69.81856,21,18
1447,22.16957,69.89819,69,95
1448,22.16957,69.97781,146,84
1449,22.16957,70.05744,55,77
1450,22.16957,70.13706,211,111
1451,22.16957,70.21669,199,89
1452,22.16957,70.29631,189,133
1453,22.16957,70.37594,316,304
1454,22.16957,70.45556,334,386
1455,22.16957,70.53519,303,294
1456,22.16957,70.61481,221,239
1457,22.16957,70.69444,262,270
1458,22.16957,70.77406,213,191
1459,22.16957,70.85369,198,81
1460,22.16957,70.93331,280,150
1461,22.16957,71.01294,402,215
1462,22.16957,71.09256,301,159
1463,22.16957,71.17219,274,214
1464,22.16957,71.25181,256,156
1465,22.16957,71.33144,125,66
1466,22.16957,71.41106,191,126
1467,22.16957,71.49069,285,292
1468,22.16957,71.57031,194,197
1469,22.16957,71.64994,322,238
1470,22.16957,71.72956,388,257
1471,22.16957,71.80919,324,231
1472,22.16957,71.88882,333,237
1473,22.16957,71.96844,361,312
1474,22.16957,72.04807,423,479
1475,22.16957,72.12769,144,271
1476,22.16957,72.20732,76,104
1477,22.16957,72.52582,6,7
1478,22.16957,72.60544,197,188
1479,22.16957,72.68507,133,141
1480,22.16957,72.76469,74,96
1481,22.16957,72.84432,173,272
1482,22.16957,72.92394,379,434
1483,22.16957,73.00357,309,360
1484,22.16957,73.08319,268,341
1485,22.16957,73.16282,183,290
1486,22.16957,73.24244,203,258
1487,22.16957,73.32207,232,238
1488,22.16957,73.40169,284,302
1489,22.16957,73.48132,210,208
1490,22.16957,73.56094,206,241
1491,22.16957,73.64057,396,298
1492,22.16957,73.72019,376,278
1493,22.16957,73.79982,377,207
1494,22.16957,73.87944,378,214
1495,22.16957,73.95907,309,236
1496,22.16957,74.03869,253,223
1497,22.16957,74.11832,105,78
1498,22.16957,74.19794,1,1
1499,22.08897,69.18156,1,1
1500,22.08897,69.26119,80,39
1501,22.08897,69.34081,201,90
1502,22.08897,69.42044,109,55
1503,22.08897,69.50006,100,70
1504,22.08897,69.57969,177,140
1505,22.08897,69.65931,153,115
1506,22.08897,69.73894,56,106
1507,22.08897,69.81856,52,43
1508,22.08897,69.89819,44,47
1509,22.08897,69.97781,43,51
1510,22.08897,70.05744,113,59
1511,22.08897,70.13706,254,158
1512,22.08897,70.21669,316,184
1513,22.08897,70.29631,270,124
1514,22.08897,70.37594,362,376
1515,22.08897,70.45556,383,520
1516,22.08897,70.53519,362,343
1517,22.08897,70.61481,276,243
1518,22.08897,70.69444,351,218
1519,22.08897,70.77406,325,163
1520,22.08897,70.85369,380,134
1521,22.08897,70.93331,294,300
1522,22.08897,71.01294,345,282
1523,22.08897,71.09256,247,334
1524,22.08897,71.17219,214,205
1525,22.08897,71.25181,220,189
1526,22.08897,71.33144,19,32
1527,22.08897,71.41106,33,51
1528,22.08897,71.49069,103,98
1529,22.08897,71.57031,266,153
1530,22.08897,71.64994,485,362
1531,22.08897,71.72956,431,313
1532,22.08897,71.80919,317,171
1533,22.08897,71.88882,208,146
1534,22.08897,71.96844,102,119
1535,22.08897,72.04807,98,215
1536,22.08897,72.12769,87,144
1537,22.08897,72.20732,23,18
1538,22.08897,72.52582,7,10
1539,22.08897,72.60544,156,172
1540,22.08897,72.68507,120,133
1541,22.08897,72.76469,333,318
1542,22.08897,72.84432,246,345
1543,22.08897,72.92394,306,353
1544,22.08897,73.00357,249,281
1545,22.08897,73.08319,224,251
1546,22.08897,73.16282,219,232
1547,22.08897,73.24244,247,307
1548,22.08897,73.32207,352,355
1549,22.08897,73.40169,246,292
1550,22.08897,73.48132,135,174
1551,22.08897,73.56094,176,217
1552,22.08897,73.64057,253,228
1553,22.08897,73.72019,315,222
1554,22.08897,73.79982,340,159
1555,22.08897,73.87944,258,110
1556,22.08897,73.95907,159,117
1557,22.08897,74.03869,95,82
1558,22.08897,74.11832,29,30
1559,22.08897,74.19794,10,7
1560,22.00837,69.18156,0,1
1561,22.00837,69.26119,44,28
1562,22.00837,69.34081,195,70
1563,22.00837,69.42044,154,92
1564,22.00837,69.50006,258,171
1565,22.00837,69.57969,110,82
1566,22.00837,69.65931,116,94
1567,22.00837,69.73894,90,129
1568,22.00837,69.81856,51,93
1569,22.00837,69.89819,218,201
1570,22.00837,69.97781,259,309
1571,22.00837,70.05744,251,217
1572,22.00837,70.13706,301,189
1573,22.00837,70.21669,143,76
1574,22.00837,70.29631,174,64
1575,22.00837,70.37594,291,250
1576,22.00837,70.45556,339,367
1577,22.00837,70.53519,298,211
1578,22.00837,70.61481,354,198
1579,22.00837,70.69444,399,165
1580,22.00837,70.77406,355,236
1581,22.00837,70.85369,412,413
1582,22.00837,70.93331,290,448
1583,22.00837,71.01294,280,397
1584,22.00837,71.09256,271,420
1585,22.00837,71.17219,245,239
1586,22.00837,71.25181,198,164
1587,22.00837,71.33144,60,65
1588,22.00837,71.41106,109,80
1589,22.00837,71.49069,196,134
1590,22.00837,71.57031,355,307
1591,22.00837,71.64994,397,222
1592,22.00837,71.72956,310,187
1593,22.00837,71.80919,390,309
1594,22.00837,71.88882,318,335
1595,22.00837,71.96844,119,184
1596,22.00837,72.04807,14,44
1597,22.00837,72.12769,29,30
1598,22.00837,72.20732,9,5
1599,22.00837,72.60544,26,31
1600,22.00837,72.68507,111,159
1601,22.00837,72.76469,113,140
1602,22.00837,72.84432,231,169
1603,22.00837,72.92394,277,284
1604,22.00837,73.00357,290,319
1605,22.00837,73.08319,264,347
1606,22.00837,73.16282,237,386
1607,22.00837,73.24244,445,438
1608,22.00837,73.32207,356,478
1609,22.00837,73.40169,236,235
1610,22.00837,73.48132,100,145
1611,22.00837,73.56094,116,110
1612,22.00837,73.64057,273,209
1613,22.00837,73.72019,263,139
1614,22.00837,73.79982,285,151
1615,22.00837,73.87944,83,66
1616,22.00837,73.95907,2,3
1617,22.00837,74.03869,1,0
1618,22.00837,74.11832,3,3
1619,22.00837,74.19794,1,8
1620,21.92777,69.26119,11,7
1621,21.92777,69.34081,105,85
1622,21.92777,69.42044,145,70
1623,21.92777,69.50006,234,158
1624,21.92777,69.57969,158,175
1625,21.92777,69.65931,169,118
1626,21.92777,69.73894,178,152
1627,21.92777,69.81856,195,266
1628,21.92777,69.89819,375,368
1629,21.92777,69.97781,522,462
1630,21.92777,70.05744,442,237
1631,21.92777,70.13706,343,278
1632,21.92777,70.21669,249,89
1633,21.92777,70.29631,300,102
1634,21.92777,70.37594,325,257
1635,21.92777,70.45556,364,378
1636,21.92777,70.53519,284,186
1637,21.92777,70.61481,369,221
1638,21.92777,70.69444,432,446
1639,21.92777,70.77406,319,200
1640,21.92777,70.85369,316,381
1641,21.92777,70.93331,319,448
1642,21.92777,71.01294,250,231
1643,21.92777,71.09256,221,220
1644,21.92777,71.17219,319,325
1645,21.92777,71.25181,185,217
1646,21.92777,71.33144,133,183
1647,21.92777,71.41106,167,155
1648,21.92777,71.49069,218,194
1649,21.92777,71.57031,320,256
1650,21.92777,71.64994,383,131
1651,21.92777,71.72956,388,208
1652,21.92777,71.80919,453,401
1653,21.92777,71.88882,346,432
1654,21.92777,71.96844,175,298
1655,21.92777,72.04807,24,54
1656,21.92777,72.12769,57,54
1657,21.92777,72.20732,12,12
1658,21.92777,72.60544,3,3
1659,21.92777,72.68507,50,66
1660,21.92777,72.76469,271,226
1661,21.92777,72.84432,318,368
1662,21.92777,72.92394,355,364
1663,21.92777,73.00357,251,315
1664,21.92777,73.08319,225,361
1665,21.92777,73.16282,328,473
1666,21.92777,73.24244,224,342
1667,21.92777,73.32207,224,290
1668,21.92777,73.40169,259,243
1669,21.92777,73.48132,195,176
1670,21.92777,73.56094,213,191
1671,21.92777,73.64057,191,126
1672,21.92777,73.72019,230,111
1673,21.92777,73.79982,150,51
1674,21.92777,73.87944,12,3
1675,21.84717,69.26119,1,1
1676,21.84717,69.34081,20,18
1677,21.84717,69.42044,71,35
1678,21.84717,69.50006,182,161
1679,21.84717,69.57969,255,223
1680,21.84717,69.65931,113,96
1681,21.84717,69.73894,19,20
1682,21.84717,69.81856,166,136
1683,21.84717,69.89819,279,197
1684,21.84717,69.97781,181,111
1685,21.84717,70.05744,274,173
1686,21.84717,70.13706,316,244
1687,21.84717,70.21669,316,250
1688,21.84717,70.29631,333,171
1689,21.84717,70.37594,289,144
1690,21.84717,70.45556,381,226
1691,21.84717,70.53519,324,182
1692,21.84717,70.61481,353,242
1693,21.84717,70.69444,304,292
1694,21.84717,70.77406,249,244
1695,21.84717,70.85369,245,301
1696,21.84717,70.93331,304,260
1697,21.84717,71.01294,216,235
1698,21.84717,71.09256,188,162
1699,21.84717,71.17219,309,410
1700,21.84717,71.25181,224,216
